"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP3"
"27","GT3G","Sebastian Carazo","2","1:56.541","4:00.431","Green","Track","3.495","9.624","13.470","4.055","0.560","16.129","24.284","15.502","19.533","6.320","3.569","146.713"
"56","GT3P","David Baker","2","1:59.332","4:05.516","Green","Track","3.457","9.841","13.686","4.035","0.543","16.917","24.776","15.517","20.094","6.850","3.616","151.306"
"9","GT3P","Mark Kvamme","2","2:02.264","4:07.695","Green","Track","3.478","9.933","14.239","4.215","0.577","17.548","25.106","15.738","20.875","6.913","3.642","142.390"
"52","GT3G","Kurt Fazekas","2","2:01.420","4:12.719","Green","Track","3.586","10.390","14.592","4.211","0.536","16.596","25.058","16.160","20.086","6.574","3.631","153.282"
"61","GT3P","Scott Welham","2","2:02.830","4:14.692","Green","Track","3.603","10.478","14.583","4.179","0.532","17.428","25.088","16.002","20.572","6.755","3.610","154.434"
"5","GT3G","Rob Ferriol","2","2:03.069","4:15.411","Green","Track","3.659","10.424","14.449","4.217","0.597","17.337","25.230","16.212","20.570","6.739","3.635","137.620"
"45","GT3P","Charlie Luck","2","2:02.917","4:15.747","Green","Track","3.629","10.426","14.135","4.244","0.616","17.911","25.119","15.988","20.497","6.775","3.577","133.375"
"65","GT3G","Efrin Castro","2","2:02.604","4:15.934","Green","Track","3.696","10.086","14.142","4.185","0.627","17.903","25.106","16.020","20.549","6.663","3.627","131.035"
"36","GT3P","Vernon McClure","2","2:04.262","4:16.199","Green","Track","3.786","10.583","14.454","4.265","0.591","17.232","25.289","16.394","21.633","6.476","3.559","139.017"
"48","GT3P","David Brule","2","2:02.539","4:16.945","Green","Track","3.662","10.536","14.147","4.172","0.528","16.927","25.224","16.042","21.079","6.660","3.562","155.604"
"92","GT3P","Joseph Lombardo","2","2:02.713","4:17.255","Green","Track","3.742","10.544","14.158","4.271","0.634","17.348","24.826","15.930","21.103","6.627","3.530","129.588"
"17","GT3G","Curt Swearingin","2","2:03.564","4:17.710","Green","Track","3.752","10.283","14.438","4.239","0.583","17.573","25.545","16.077","20.877","6.579","3.618","140.925"
"69","GT3P","Dan Hardee","2","2:03.811","4:19.331","Green","Track","3.634","10.320","14.469","4.131","0.568","17.908","25.569","15.925","20.563","7.092","3.632","144.646"
"18","GT3G","Richard Edge","2","2:03.486","4:19.606","Green","Track","3.820","10.483","14.294","4.274","0.576","17.533","25.285","16.244","20.456","6.841","3.680","142.637"
"22","GT3G","Bart Collins","2","2:19.924","4:47.124","Green","Track","4.168","11.244","18.432","6.052","0.774","20.098","27.594","18.202","21.975","7.549","3.836","106.149"
