"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"912","GTLM","Laurens Vanthoor","5","2:17.290","9:44.050","Yellow","Track","1.183","17.313","8.571","5.564","14.379","14.010","9.588","7.092","20.610","24.233","2.580","12.167","69.738"
"4","GTLM","Oliver Gavin","5","2:16.429","9:45.471","Yellow","Track","1.244","16.825","8.136","5.456","14.331","14.078","9.995","7.028","21.254","23.622","2.237","12.223","66.318"
"66","GTLM","Sebastien Bourdais","5","2:17.235","9:47.332","Yellow","Track","1.435","16.690","8.160","5.367","13.780","14.808","9.612","7.162","21.454","23.526","2.373","12.868","57.491"
"3","GTLM","Antonio Garcia","5","2:17.324","9:48.818","Yellow","Track","1.301","16.417","8.172","5.432","14.125","14.415","9.968","7.656","21.053","23.648","2.399","12.738","63.413"
"25","GTLM","Tom Blomqvist","5","2:16.612","9:49.710","Yellow","Track","1.648","15.755","8.081","5.215","14.176","14.301","9.905","7.671","21.035","23.888","2.495","12.442","50.061"
"24","GTLM","John Edwards","5","2:17.118","9:50.956","Yellow","Track","1.666","15.843","7.992","5.098","14.613","14.076","10.232","7.766","21.011","24.151","2.585","12.085","49.520"
"67","GTLM","Ryan Briscoe","5","2:17.674","9:52.352","Yellow","Track","1.678","16.663","7.761","5.467","13.734","14.263","10.020","8.339","21.285","24.052","2.134","12.278","49.166"
"7","DPi","Helio Castroneves","6","2:26.735","11:57.262","Yellow","Track","1.310","17.128","7.255","6.226","16.863","13.446","10.815","8.212","24.207","26.865","3.114","11.294","62.977"
"31","DPi","Felipe Nasr","6","2:26.131","11:58.113","Yellow","Track","1.350","18.017","7.000","5.367","16.532","13.534","11.398","8.417","23.995","25.917","3.270","11.334","61.111"
"77","DPi","Tristan Nunez","6","2:25.989","11:58.670","Yellow","Track","1.368","18.034","6.975","5.538","16.290","13.714","11.568","8.213","23.916","26.024","3.139","11.210","60.307"
"10","DPi","Jordan Taylor","6","2:25.565","12:00.196","Yellow","Track","1.523","19.643","6.946","5.156","14.635","13.495","12.267","7.524","24.349","25.277","3.322","11.428","54.169"
"6","DPi","Juan Pablo Montoya","6","2:25.814","12:01.320","Yellow","Track","1.453","19.416","7.203","5.947","14.456","13.646","12.475","7.144","23.992","25.614","2.958","11.510","56.779"
"84","DPi","Simon Trummer","6","2:25.927","12:02.049","Yellow","Track","1.434","19.414","7.447","6.114","14.107","13.731","12.549","7.049","23.836","26.035","2.906","11.305","57.531"
"85","DPi","Misha Goikhberg","6","2:26.342","12:03.310","Yellow","Track","1.364","19.762","7.577","5.731","14.225","13.736","12.217","7.630","23.782","25.966","2.734","11.618","60.484"
"5","DPi","Joao Barbosa","6","2:26.015","12:04.177","Yellow","Track","1.373","19.436","7.564","5.737","14.326","14.056","11.955","7.427","24.173","25.507","2.991","11.470","60.087"
"50","DPi","Kyle Kaiser","6","2:25.781","12:05.334","Yellow","Track","1.268","19.173","7.896","5.993","13.957","13.834","12.107","7.824","23.941","25.996","2.428","11.364","65.063"
"55","DPi","Jonathan Bomarito","6","2:25.773","12:06.638","Yellow","Track","1.345","20.211","7.004","5.719","13.600","13.892","12.973","7.094","23.874","26.114","2.571","11.376","61.338"
"911","GTLM","Nick Tandy","6","2:25.550","12:08.781","Yellow","Track","1.357","20.998","5.574","6.425","13.419","12.432","13.607","7.307","23.309","26.272","2.742","12.108","60.796"
"912","GTLM","Laurens Vanthoor","6","2:25.948","12:09.998","Yellow","Track","1.353","21.087","6.223","6.386","12.509","13.227","13.774","7.104","24.962","24.717","2.653","11.953","60.976"
"4","GTLM","Oliver Gavin","6","2:26.639","12:12.110","Yellow","Track","1.498","21.807","5.769","5.891","12.608","13.751","13.347","7.593","24.262","25.486","2.228","12.399","55.073"
"66","GTLM","Sebastien Bourdais","6","2:25.931","12:13.263","Yellow","Track","1.180","21.308","6.151","5.463","12.736","13.832","13.686","6.990","24.796","25.202","2.352","12.235","69.915"
"3","GTLM","Antonio Garcia","6","2:25.506","12:14.324","Yellow","Track","1.542","21.086","7.883","5.353","13.062","11.981","13.305","7.095","24.649","26.754","2.052","10.744","53.502"
"25","GTLM","Tom Blomqvist","6","2:26.246","12:15.956","Yellow","Track","1.690","20.908","8.448","5.165","12.591","12.523","12.876","7.261","24.566","26.646","2.206","11.366","48.817"
"24","GTLM","John Edwards","6","2:26.505","12:17.461","Yellow","Track","1.469","20.424","9.510","5.193","12.208","12.472","12.826","7.079","24.707","26.833","2.377","11.407","56.161"
"67","GTLM","Ryan Briscoe","6","2:26.253","12:18.605","Yellow","Track","1.240","20.763","9.485","5.750","12.098","11.764","12.663","7.486","24.950","27.372","1.935","10.747","66.532"
"7","DPi","Helio Castroneves","7","2:13.350","14:10.612","Green","Track","1.457","21.367","7.089","9.209","13.162","12.926","10.772","7.287","21.427","22.020","1.670","4.964","56.623"
"31","DPi","Felipe Nasr","7","2:12.754","14:10.867","Green","Track","1.411","22.311","7.613","8.651","12.386","13.933","9.609","7.915","21.096","21.233","1.622","4.974","58.469"
"77","DPi","Tristan Nunez","7","2:12.841","14:11.511","Green","Track","1.556","22.532","7.975","8.529","13.294","12.668","9.745","7.751","20.977","21.213","1.669","4.932","53.021"
"10","DPi","Jordan Taylor","7","2:11.773","14:11.969","Green","Track","1.444","22.426","9.529","7.358","13.339","12.615","10.966","6.254","21.226","20.068","1.591","4.957","57.133"
"6","DPi","Juan Pablo Montoya","7","2:11.475","14:12.795","Green","Track","1.428","22.711","9.535","7.255","13.890","12.071","10.845","5.941","20.898","20.311","1.633","4.957","57.773"
"84","DPi","Simon Trummer","7","2:11.242","14:13.291","Green","Track","1.378","22.915","9.424","7.338","13.572","12.355","10.969","5.819","20.561","20.395","1.562","4.954","59.869"
"85","DPi","Misha Goikhberg","7","2:10.486","14:13.796","Green","Track","1.403","22.601","9.532","6.944","13.936","12.086","10.757","5.998","20.350","20.342","1.575","4.962","58.803"
"5","DPi","Joao Barbosa","7","2:10.283","14:14.460","Green","Track","1.461","22.506","9.750","6.846","14.386","11.421","10.811","6.178","20.233","20.111","1.594","4.986","56.468"
"50","DPi","Kyle Kaiser","7","2:09.870","14:15.204","Green","Track","1.443","22.495","9.900","6.906","14.061","11.187","11.054","6.314","19.978","19.875","1.637","5.020","57.173"
"55","DPi","Jonathan Bomarito","7","2:09.013","14:15.651","Green","Track","1.542","22.515","9.740","6.374","14.230","11.534","10.770","6.302","19.898","19.564","1.633","4.911","53.502"
"911","GTLM","Nick Tandy","7","2:09.322","14:18.103","Green","Track","1.404","22.752","9.768","5.245","14.855","11.146","10.389","6.440","20.952","19.240","1.714","5.417","58.761"
"912","GTLM","Laurens Vanthoor","7","2:08.530","14:18.528","Green","Track","1.372","23.382","9.779","5.354","13.481","11.415","10.091","6.862","21.223","18.494","1.685","5.392","60.131"
"4","GTLM","Oliver Gavin","7","2:07.462","14:19.572","Green","Track","1.543","23.303","9.320","5.277","14.148","10.318","10.388","6.755","20.644","18.711","1.690","5.365","53.467"
"66","GTLM","Sebastien Bourdais","7","2:07.634","14:20.897","Green","Track","1.639","23.085","9.562","5.338","13.705","11.211","9.605","6.957","21.073","18.250","1.734","5.475","50.336"
"3","GTLM","Antonio Garcia","7","2:07.274","14:21.598","Green","Track","1.610","23.470","9.518","5.303","13.883","11.021","9.011","7.181","20.732","18.413","1.726","5.406","51.242"
"25","GTLM","Tom Blomqvist","7","2:06.209","14:22.165","Green","Track","1.345","23.285","9.381","5.139","14.104","10.849","9.044","7.046","20.594","18.217","1.746","5.459","61.338"
"24","GTLM","John Edwards","7","2:05.129","14:22.590","Green","Track","1.398","22.789","9.347","5.015","14.249","10.697","8.631","7.111","20.370","18.351","1.743","5.428","59.013"
"67","GTLM","Ryan Briscoe","7","2:04.598","14:23.203","Green","Track","1.381","22.618","10.522","5.441","13.022","10.460","8.981","6.594","20.489","17.918","1.716","5.456","59.739"
"31","DPi","Felipe Nasr","8","1:16.217","15:27.084","Green","Track","0.580","6.458","3.053","4.317","10.881","7.570","5.572","4.056","10.988","16.046","1.661","5.035","142.241"
"77","DPi","Tristan Nunez","8","1:15.826","15:27.337","Green","Track","0.571","6.411","2.968","4.206","11.031","7.414","5.582","4.032","10.994","16.066","1.644","4.907","144.483"
"7","DPi","Helio Castroneves","8","1:17.001","15:27.613","Green","Track","0.575","6.444","3.046","4.168","10.972","7.526","5.591","3.981","11.011","16.286","2.194","5.207","143.478"
"10","DPi","Jordan Taylor","8","1:15.814","15:27.783","Green","Track","0.583","6.478","3.155","4.297","10.732","7.496","5.651","3.995","11.130","15.803","1.568","4.926","141.509"
"6","DPi","Juan Pablo Montoya","8","1:16.220","15:29.015","Green","Track","0.575","6.435","3.142","4.292","11.070","7.584","5.599","4.062","11.082","15.852","1.600","4.927","143.478"
"84","DPi","Simon Trummer","8","1:16.249","15:29.540","Green","Track","0.583","6.517","2.949","4.256","11.068","7.613","5.755","4.049","11.144","15.824","1.556","4.935","141.509"
"85","DPi","Misha Goikhberg","8","1:16.490","15:30.286","Green","Track","0.583","6.507","3.043","4.313","10.892","7.524","5.799","4.066","11.136","16.008","1.622","4.997","141.509"
"5","DPi","Joao Barbosa","8","1:16.369","15:30.829","Green","Track","0.586","6.505","3.093","4.180","10.954","7.617","5.717","4.001","11.237","15.922","1.593","4.964","140.785"
"50","DPi","Kyle Kaiser","8","1:16.203","15:31.407","Green","Track","0.587","6.516","3.146","4.185","10.801","7.549","5.797","4.045","11.029","15.977","1.602","4.969","140.545"
"55","DPi","Jonathan Bomarito","8","1:17.608","15:33.259","Green","Track","0.569","6.370","3.388","4.263","10.997","7.476","6.177","4.174","11.360","16.190","1.645","4.999","144.991"
"911","GTLM","Nick Tandy","8","1:19.200","15:37.303","Green","Track","0.634","7.028","3.067","4.337","10.964","7.801","5.785","4.327","11.848","16.280","1.715","5.414","130.126"
"912","GTLM","Laurens Vanthoor","8","1:19.254","15:37.782","Green","Track","0.631","7.010","3.173","4.245","11.053","7.856","5.846","4.250","11.835","16.312","1.672","5.371","130.745"
"4","GTLM","Oliver Gavin","8","1:20.501","15:40.073","Green","Track","0.626","6.972","3.263","4.429","11.313","8.050","5.999","4.294","11.987","16.468","1.713","5.387","131.789"
"66","GTLM","Sebastien Bourdais","8","1:20.376","15:41.273","Green","Track","0.638","7.091","3.253","4.429","11.266","7.938","5.823","4.396","11.912","16.431","1.725","5.474","129.310"
"3","GTLM","Antonio Garcia","8","1:21.065","15:42.663","Green","Track","0.629","6.979","3.376","4.533","11.458","8.023","5.966","4.345","11.952","16.708","1.710","5.386","131.161"
"25","GTLM","Tom Blomqvist","8","1:21.175","15:43.340","Green","Track","0.633","7.008","3.365","4.465","11.483","7.913","6.050","4.342","11.961","16.810","1.715","5.430","130.332"
"24","GTLM","John Edwards","8","1:21.133","15:43.723","Green","Track","0.631","6.961","3.357","4.370","11.521","7.857","6.072","4.320","11.967","16.911","1.731","5.435","130.745"
"67","GTLM","Ryan Briscoe","8","1:21.049","15:44.252","Green","Track","0.636","7.086","3.481","4.533","11.275","8.032","5.987","4.336","12.037","16.522","1.691","5.433","129.717"
"31","DPi","Felipe Nasr","9","1:13.545","16:40.629","Green","Track","0.589","6.518","2.796","4.095","10.485","7.310","5.295","3.927","10.808","15.186","1.585","4.951","140.068"
"77","DPi","Tristan Nunez","9","1:14.480","16:41.817","Green","Track","0.569","6.373","2.965","4.312","10.877","7.322","5.501","3.920","10.826","15.320","1.612","4.883","144.991"
"7","DPi","Helio Castroneves","9","1:15.522","16:43.135","Green","Track","0.580","6.424","3.018","4.275","11.177","7.459","5.506","4.004","10.937","15.688","1.574","4.880","142.241"
"10","DPi","Jordan Taylor","9","1:15.909","16:43.692","Green","Track","0.579","6.436","3.068","4.323","11.163","7.556","5.656","3.955","11.095","15.576","1.571","4.931","142.487"
"6","DPi","Juan Pablo Montoya","9","1:16.042","16:45.057","Green","Track","0.573","6.407","2.879","4.188","11.188","7.636","5.578","4.046","11.097","15.876","1.623","4.951","143.979"
"84","DPi","Simon Trummer","9","1:15.834","16:45.374","Green","Track","0.581","6.492","2.757","4.292","10.939","7.575","5.710","4.003","11.163","15.840","1.550","4.932","141.997"
"85","DPi","Misha Goikhberg","9","1:15.741","16:46.027","Green","Track","0.585","6.501","2.925","4.068","10.811","7.380","5.726","4.027","11.126","16.020","1.599","4.973","141.026"
"5","DPi","Joao Barbosa","9","1:15.665","16:46.494","Green","Track","0.583","6.511","3.075","4.090","10.600","7.561","5.657","3.974","11.123","15.992","1.559","4.940","141.509"
"50","DPi","Kyle Kaiser","9","1:15.809","16:47.216","Green","Track","0.583","6.482","3.056","4.046","10.735","7.524","5.687","3.996","11.041","16.107","1.588","4.964","141.509"
"55","DPi","Jonathan Bomarito","9","1:18.016","16:51.275","Green","Track","0.581","6.590","3.359","4.282","11.266","7.657","6.023","4.059","11.287","16.188","1.680","5.044","141.997"
"911","GTLM","Nick Tandy","9","1:18.400","16:55.703","Green","Track","0.633","7.015","2.998","4.205","10.902","7.742","5.696","4.319","11.741","16.026","1.715","5.408","130.332"
"912","GTLM","Laurens Vanthoor","9","1:18.709","16:56.491","Green","Track","0.631","6.999","3.054","4.185","11.000","7.944","5.691","4.281","11.820","16.046","1.675","5.383","130.745"
"4","GTLM","Oliver Gavin","9","1:18.914","16:58.987","Green","Track","0.628","6.971","3.161","4.328","11.136","7.841","5.790","4.265","11.730","16.014","1.688","5.362","131.369"
"66","GTLM","Sebastien Bourdais","9","1:19.968","17:01.241","Green","Track","0.639","7.099","3.144","4.331","11.222","7.966","5.845","4.361","11.899","16.240","1.739","5.483","129.108"
"3","GTLM","Antonio Garcia","9","1:20.098","17:02.761","Green","Track","0.626","6.959","3.154","4.361","11.310","8.061","5.850","4.317","11.915","16.380","1.751","5.414","131.789"
"25","GTLM","Tom Blomqvist","9","1:20.003","17:03.343","Green","Track","0.632","6.988","3.096","4.315","11.225","7.873","5.985","4.288","11.915","16.556","1.716","5.414","130.538"
"24","GTLM","John Edwards","9","1:19.924","17:03.647","Green","Track","0.630","6.969","3.117","4.223","11.280","7.918","5.965","4.289","11.861","16.568","1.700","5.404","130.952"
"67","GTLM","Ryan Briscoe","9","1:20.423","17:04.675","Green","Track","0.633","7.092","3.302","4.411","11.173","7.942","5.885","4.326","11.948","16.571","1.697","5.443","130.332"
"31","DPi","Felipe Nasr","10","1:13.337","17:53.966","Green","Track","0.582","6.479","2.779","3.939","10.413","7.296","5.385","4.003","10.816","15.115","1.581","4.949","141.753"
"77","DPi","Tristan Nunez","10","1:13.714","17:55.531","Green","Track","0.569","6.399","2.845","4.036","10.622","7.277","5.477","3.951","10.816","15.268","1.590","4.864","144.991"
"7","DPi","Helio Castroneves","10","1:14.322","17:57.457","Green","Track","0.568","6.362","2.955","4.120","10.745","7.353","5.405","4.000","10.845","15.537","1.569","4.863","145.246"
"10","DPi","Jordan Taylor","10","1:14.725","17:58.417","Green","Track","0.581","6.433","2.984","4.124","10.627","7.410","5.528","3.959","10.984","15.576","1.585","4.934","141.997"
"6","DPi","Juan Pablo Montoya","10","1:15.059","18:00.116","Green","Track","0.574","6.421","2.798","4.061","10.916","7.563","5.417","4.069","11.088","15.631","1.601","4.920","143.728"
"84","DPi","Simon Trummer","10","1:15.222","18:00.596","Green","Track","0.580","6.475","2.917","4.090","10.806","7.561","5.451","4.052","11.042","15.774","1.549","4.925","142.241"
"85","DPi","Misha Goikhberg","10","1:15.089","18:01.116","Green","Track","0.583","6.513","2.931","4.097","10.740","7.394","5.597","3.966","11.004","15.676","1.610","4.978","141.509"
"5","DPi","Joao Barbosa","10","1:15.184","18:01.678","Green","Track","0.581","6.496","3.022","4.076","10.660","7.391","5.663","3.982","10.974","15.796","1.584","4.959","141.997"
"50","DPi","Kyle Kaiser","10","1:15.264","18:02.480","Green","Track","0.582","6.468","2.964","4.079","10.652","7.545","5.560","4.058","11.047","15.693","1.627","4.989","141.753"
"55","DPi","Jonathan Bomarito","10","1:17.180","18:08.455","Green","Track","0.585","6.597","3.241","4.187","11.010","7.496","5.826","4.078","11.213","16.254","1.657","5.036","141.026"
"911","GTLM","Nick Tandy","10","1:18.233","18:13.936","Green","Track","0.632","7.006","3.032","4.190","10.890","7.770","5.644","4.271","11.670","16.013","1.709","5.406","130.538"
"912","GTLM","Laurens Vanthoor","10","1:18.244","18:14.735","Green","Track","0.631","6.998","3.001","4.170","10.894","7.710","5.669","4.255","11.820","16.059","1.669","5.368","130.745"
"4","GTLM","Oliver Gavin","10","1:18.169","18:17.156","Green","Track","0.626","6.959","3.058","4.225","10.889","7.780","5.714","4.231","11.722","15.962","1.662","5.341","131.789"
"66","GTLM","Sebastien Bourdais","10","1:19.148","18:20.389","Green","Track","0.639","7.095","3.092","4.278","11.052","7.883","5.678","4.295","11.756","16.194","1.724","5.462","129.108"
"3","GTLM","Antonio Garcia","10","1:18.842","18:21.603","Green","Track","0.628","6.970","3.085","4.239","11.089","7.847","5.723","4.273","11.819","16.111","1.690","5.368","131.369"
"25","GTLM","Tom Blomqvist","10","1:19.048","18:22.391","Green","Track","0.631","6.963","3.127","4.267","11.133","7.812","5.746","4.269","11.872","16.117","1.701","5.410","130.745"
"24","GTLM","John Edwards","10","1:19.216","18:22.863","Green","Track","0.630","6.944","3.144","4.219","11.184","7.798","5.834","4.304","11.801","16.239","1.713","5.406","130.952"
"67","GTLM","Ryan Briscoe","10","1:19.421","18:24.096","Green","Track","0.635","7.063","3.201","4.351","11.129","7.945","5.809","4.314","11.914","15.937","1.689","5.434","129.921"
"31","DPi","Felipe Nasr","11","1:13.214","19:07.180","Green","Track","0.581","6.477","2.726","3.908","10.359","7.305","5.346","4.010","10.913","15.086","1.573","4.930","141.997"
"77","DPi","Tristan Nunez","11","1:13.733","19:09.264","Green","Track","0.569","6.384","2.852","4.002","10.728","7.298","5.449","3.961","10.813","15.157","1.628","4.892","144.991"
"7","DPi","Helio Castroneves","11","1:14.514","19:11.971","Green","Track","0.567","6.411","2.995","4.045","10.786","7.439","5.539","3.927","10.831","15.548","1.562","4.864","145.503"
"10","DPi","Jordan Taylor","11","1:14.499","19:12.916","Green","Track","0.579","6.435","2.804","4.046","10.635","7.401","5.562","3.947","10.980","15.597","1.581","4.932","142.487"
"6","DPi","Juan Pablo Montoya","11","1:14.661","19:14.777","Green","Track","0.573","6.431","2.858","4.085","10.967","7.547","5.305","3.985","11.033","15.390","1.587","4.900","143.979"
"84","DPi","Simon Trummer","11","1:14.803","19:15.399","Green","Track","0.579","6.479","2.815","4.103","10.860","7.483","5.461","3.988","11.064","15.530","1.536","4.905","142.487"
"85","DPi","Misha Goikhberg","11","1:14.876","19:15.992","Green","Track","0.582","6.505","2.869","4.037","10.957","7.473","5.505","4.005","10.917","15.522","1.562","4.942","141.753"
"5","DPi","Joao Barbosa","11","1:14.871","19:16.549","Green","Track","0.580","6.495","2.932","4.061","10.647","7.482","5.647","3.970","10.996","15.534","1.580","4.947","142.241"
"50","DPi","Kyle Kaiser","11","1:14.732","19:17.212","Green","Track","0.581","6.471","2.870","3.937","10.563","7.469","5.587","4.024","10.989","15.667","1.606","4.968","141.997"
"55","DPi","Jonathan Bomarito","11","1:17.720","19:26.175","Green","Track","0.587","6.630","3.285","4.222","11.084","7.618","5.787","4.099","11.435","16.279","1.650","5.044","140.545"
"911","GTLM","Nick Tandy","11","1:17.905","19:31.841","Green","Track","0.633","7.033","2.974","4.147","10.815","7.739","5.613","4.323","11.672","15.848","1.702","5.406","130.332"
