"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"69","GS","Corey Fergus","5","4:01.177","18:07.852","Green","Pit","6.308","6.473","26.960","16.339","29.082","10.060","20.146","0.614","13.501","4.138","107.556","138.066","41.742"
"15","GS","Myatt Snider","8","2:23.518","18:10.071","Green","Pit","6.364","6.203","27.140","16.857","29.593","10.040","20.561","0.592","12.225","3.406","10.537","143.197","50.713"
"37","TCR","Shelby Blackstock","6","5:53.429","18:12.316","Green","Track","216.389","10.951","30.163","17.268","30.204","10.253","20.861","0.626","11.847","1.683","3.184","135.420","102.631"
"84","TCR","Todd Lamb","6","2:24.580","18:22.550","Green","Pit","6.677","6.149","27.595","17.019","29.724","10.173","20.723","0.619","12.511","3.195","10.195","136.951","54.062"
"89","TCR","Ryan Eversley","5","2:37.850","18:26.389","Green","Track","22.554","10.891","28.292","17.336","30.265","10.223","20.971","0.641","11.774","1.694","3.209","132.251","101.964"
"7","GS","Alan Brynjolfsson","8","2:15.297","18:29.054","Green","Track","6.469","6.465","27.550","17.060","29.702","10.202","20.615","0.585","11.869","1.676","3.104","144.911","103.059"
"56","GS","Eric Foss","6","2:21.592","18:38.600","Green","Pit","6.342","6.334","26.828","16.602","29.354","10.008","20.402","0.583","12.050","2.975","10.114","145.408","58.060"
"75","GS","Paul Holton","7","3:20.386","18:39.760","Green","Track","67.793","11.137","27.453","16.874","29.624","10.043","20.421","0.578","11.806","1.635","3.022","146.666","105.644"
"65","GS","Justin Piscitell","6","2:16.342","18:43.002","Green","Track","6.516","6.479","26.652","17.060","29.178","10.135","21.320","0.839","13.500","1.627","3.036","101.040","106.163"
"13","GS","Scott Hargrove","7","2:36.231","18:45.234","Green","Track","22.776","10.410","27.649","16.796","29.493","10.166","21.451","0.666","12.139","1.638","3.047","127.286","105.450"
"59","GS","Rod Randall","8","2:17.309","18:46.806","Green","Track","6.546","6.995","28.794","16.750","29.628","10.180","20.654","0.587","12.461","1.648","3.066","144.417","104.810"
"40","GS","James Pesek","8","2:17.684","18:54.433","Green","Track","6.621","6.784","27.689","16.884","30.052","10.396","20.943","0.599","12.941","1.674","3.101","141.524","103.182"
"88","GS","Greg Liefooghe","7","2:11.944","18:56.132","Green","Track","6.272","6.206","26.787","16.421","29.120","9.977","20.144","0.577","11.829","1.613","2.998","146.920","107.084"
"35","GS","James Cox","7","2:13.043","19:01.223","Green","Track","6.377","6.311","27.035","16.738","29.363","10.096","20.222","0.581","11.632","1.649","3.039","145.908","104.747"
"54","TCR","Stephen Simpson","5","2:16.734","19:06.943","Green","Track","6.617","6.473","27.923","17.021","30.209","10.225","21.004","0.611","11.833","1.676","3.142","138.744","103.059"
"17","TCR","Mikey Taylor","8","2:16.374","19:20.138","Green","Track","6.661","6.141","27.847","17.128","30.090","10.219","21.003","0.616","11.782","1.702","3.185","137.618","101.485"
"58","GS","DJ Randall","7","2:15.593","19:23.046","Green","Track","6.611","6.456","27.574","17.284","29.716","10.079","20.594","0.587","11.962","1.657","3.073","144.417","104.241"
"97","GS","Ramin Abdolvahabi","5","2:14.529","19:31.592","Green","Track","6.453","6.532","27.143","16.816","29.572","10.228","20.509","0.586","12.031","1.630","3.029","144.663","105.968"
"57","GS","Christian Hohenadel","6","2:22.973","19:32.890","Green","Pit","6.358","6.428","27.082","16.527","29.481","10.234","20.439","0.582","12.267","3.511","10.064","145.658","49.196"
"8","GS","Gunnar Jeannette","7","2:12.498","19:36.067","Green","Track","6.306","6.417","26.759","16.696","29.083","9.993","20.225","0.584","11.765","1.629","3.041","145.159","106.033"
"39","GS","Tyler McQuarrie","7","2:32.967","19:37.014","Green","Track","22.303","11.203","27.251","16.491","28.903","9.872","20.101","0.587","11.615","1.621","3.020","144.417","106.556"
"96","GS","Robby Foley","8","2:13.537","19:45.195","Green","Track","6.267","6.237","27.834","16.610","28.962","9.977","20.246","0.619","12.197","1.600","2.988","136.951","107.955"
"10","TCR","Kieron O'Rourke","7","2:20.375","19:49.764","Green","Track","6.641","6.744","29.408","17.462","30.697","10.650","21.244","0.621","12.051","1.693","3.164","136.510","102.024"
"46","GS","Owen Trinkler","8","2:12.177","19:52.874","Green","Track","6.366","6.160","26.613","16.646","29.223","10.021","20.186","0.581","11.701","1.637","3.043","145.908","105.515"
"21","TCR","Harry Gottsacker","7","4:29.457","19:56.793","Green","Track","128.739","11.834","30.557","17.842","30.972","10.461","21.076","0.627","12.379","1.735","3.235","135.204","99.555"
"12","TCR","Russell McDonough","7","2:19.429","19:57.316","Green","Track","6.794","6.557","28.287","18.007","30.825","10.517","21.026","0.620","11.920","1.695","3.181","136.730","101.904"
"2","GS","Tyler Cooke","7","2:13.558","19:58.214","Green","Track","6.483","6.476","26.963","16.561","29.211","10.028","20.560","0.593","11.952","1.654","3.077","142.956","104.430"
"98","TCR","Michael Lewis","7","2:25.127","20:00.830","Green","Pit","6.676","6.412","27.863","17.111","30.337","10.336","20.806","0.621","12.065","2.740","10.160","136.510","63.039"
"93","GS","Tom Dyer","7","3:57.823","20:12.609","Green","Pit","6.397","6.162","26.856","16.639","29.420","10.019","20.317","0.587","12.648","3.122","105.656","144.417","55.326"
"60","GS","Nate Stacy","7","2:34.100","20:16.450","Green","Track","22.678","10.577","27.639","16.541","29.226","10.130","20.331","0.587","11.725","1.624","3.042","144.417","106.359"
"22","GS","Matt Crafton","7","6:19.316","20:17.290","Green","Track","237.720","10.913","27.930","16.886","34.215","12.204","21.961","0.594","12.129","1.669","3.095","142.715","103.491"
"4","GS","Guy Cosmo","8","2:21.187","20:28.859","Green","Pit","6.340","6.311","26.904","16.605","29.167","10.014","20.274","0.585","12.094","2.801","10.092","144.911","61.666"
"37","TCR","Shelby Blackstock","7","2:26.038","20:38.354","Green","Pit","6.740","6.083","27.609","17.180","30.294","10.305","20.923","0.625","12.651","3.345","10.283","135.636","51.637"
"89","TCR","Ryan Eversley","6","2:16.947","20:43.336","Green","Track","6.837","6.319","27.991","17.257","30.301","10.231","20.794","0.635","11.707","1.684","3.191","133.500","102.570"
"7","GS","Alan Brynjolfsson","9","2:14.864","20:43.918","Green","Track","6.437","6.489","27.186","16.748","29.674","10.300","20.797","0.586","11.923","1.653","3.071","144.663","104.493"
"69","GS","Corey Fergus","6","2:36.742","20:44.594","Green","Track","22.895","11.799","28.235","16.810","29.607","10.026","20.191","0.569","11.971","1.632","3.007","148.985","105.838"
"75","GS","Paul Holton","8","2:13.850","20:53.610","Green","Track","6.370","6.380","27.148","16.796","29.457","10.120","20.504","0.577","11.824","1.639","3.035","146.920","105.386"
"65","GS","Justin Piscitell","7","2:11.884","20:54.886","Green","Track","6.364","6.269","26.734","16.490","29.011","9.896","20.279","0.584","11.553","1.647","3.057","145.159","104.874"
"13","GS","Scott Hargrove","8","2:14.453","20:59.687","Green","Track","6.326","6.166","27.937","16.980","29.563","9.984","20.365","0.585","11.832","1.649","3.066","144.911","104.747"
"59","GS","Rod Randall","9","2:16.430","21:03.236","Green","Track","6.507","6.499","27.293","17.226","30.126","10.252","20.607","0.586","12.612","1.653","3.069","144.663","104.493"
"88","GS","Greg Liefooghe","8","2:13.042","21:09.174","Green","Track","6.210","6.274","27.591","16.750","29.024","10.017","20.150","0.579","11.808","1.625","3.014","146.412","106.294"
"40","GS","James Pesek","9","2:18.608","21:13.041","Green","Track","6.681","7.033","28.081","17.510","30.610","10.269","20.840","0.588","12.230","1.670","3.096","144.171","103.430"
"35","GS","James Cox","8","2:12.727","21:13.950","Green","Track","6.287","6.290","26.910","16.637","29.523","9.978","20.063","0.581","11.752","1.661","3.045","145.908","103.990"
"54","TCR","Stephen Simpson","6","2:25.213","21:32.156","Green","Pit","6.584","6.493","27.585","17.129","30.178","10.160","21.015","0.608","12.031","2.838","10.592","139.429","60.862"
"58","GS","DJ Randall","8","2:14.606","21:37.652","Green","Track","6.498","6.541","27.152","16.734","29.631","10.194","20.504","0.623","12.031","1.639","3.059","136.072","105.386"
"71","GS","Robin Liddell","6","4:40.268","21:37.887","Green","Pit","6.340","6.179","26.518","16.257","29.074","10.486","20.360","0.581","11.814","3.215","149.444","145.908","53.725"
"17","TCR","Mikey Taylor","9","2:26.600","21:46.738","Green","Pit","6.690","6.277","28.065","17.417","30.245","10.251","20.880","0.614","12.310","3.602","10.249","138.066","47.953"
"97","GS","Ramin Abdolvahabi","6","2:15.633","21:47.225","Green","Track","6.388","6.523","27.555","16.893","30.030","10.408","20.538","0.587","12.017","1.645","3.049","144.417","105.001"
"15","GS","Ben Rhodes","9","3:44.008","21:54.079","Green","Track","90.751","10.912","27.931","17.146","29.397","9.932","20.559","0.595","12.051","1.651","3.083","142.475","104.620"
"96","GS","Robby Foley","9","2:11.659","21:56.854","Green","Track","6.256","6.244","26.713","16.388","29.124","9.924","19.994","0.577","11.863","1.596","2.980","146.920","108.225"
"8","GS","Gunnar Jeannette","8","2:21.673","21:57.740","Green","Pit","6.305","6.431","27.026","16.574","29.250","10.103","20.345","0.582","12.070","2.821","10.166","145.658","61.229"
"52","TCR","Colin Mullan","1","21:59.963","21:59.963","Green","Track","23.041","11.463","31.220","18.453","32.238","10.683","21.228","0.634","12.256","1.690","3.198","133.711","102.205"
"33","GS","Russell Ward","8","4:04.456","22:02.806","Green","Track","111.976","11.013","27.920","16.588","29.575","10.030","20.136","0.578","11.944","1.649","3.047","146.666","104.747"
"46","GS","Owen Trinkler","9","2:12.042","22:04.916","Green","Track","6.357","6.201","26.798","16.603","29.107","9.948","20.245","0.582","11.541","1.627","3.033","145.658","106.163"
"10","TCR","Kieron O'Rourke","8","2:20.407","22:10.171","Green","Track","6.678","6.953","29.175","17.510","30.631","10.663","21.268","0.624","12.075","1.681","3.149","135.854","102.753"
"21","TCR","Harry Gottsacker","8","2:16.745","22:13.538","Green","Track","6.724","6.389","27.781","17.170","29.941","10.214","20.850","0.623","12.104","1.728","3.221","136.072","99.958"
"2","GS","Tyler Cooke","8","2:15.397","22:13.611","Green","Track","6.378","6.572","27.793","17.071","29.508","10.121","20.406","0.591","12.231","1.651","3.075","143.439","104.620"
"12","TCR","Russell McDonough","8","2:19.638","22:16.954","Green","Track","6.759","6.502","29.035","17.776","30.581","10.456","20.992","0.620","11.993","1.711","3.213","136.730","100.951"
"60","GS","Nate Stacy","8","2:13.148","22:29.598","Green","Track","6.371","6.296","27.082","16.428","28.942","10.294","20.650","0.586","11.832","1.623","3.044","144.663","106.425"
"22","GS","Matt Crafton","8","2:13.995","22:31.285","Green","Track","6.383","6.224","27.024","16.934","29.462","9.964","20.300","0.585","12.243","1.721","3.155","144.911","100.364"
"5","TCR","Tim Lewis Jr","8","4:25.311","22:31.524","Green","Track","125.830","10.833","29.145","17.900","31.092","10.607","21.183","0.624","13.153","1.732","3.212","135.854","99.727"
"84","TCR","Todd Lamb","7","4:11.746","22:34.296","Green","Track","113.535","11.307","28.941","18.497","30.667","10.275","20.905","0.625","12.160","1.679","3.155","135.636","102.875"
"93","GS","Tom Dyer","8","2:34.493","22:47.102","Green","Track","22.314","10.445","27.435","16.609","30.355","9.939","20.191","0.591","11.926","1.633","3.055","143.439","105.773"
"73","TCR","Mat Pombo","8","4:52.444","22:53.835","Green","Track","157.392","10.614","28.296","17.426","30.082","10.216","21.090","0.628","11.810","1.694","3.196","134.988","101.964"
"89","TCR","Ryan Eversley","7","2:16.569","22:59.905","Green","Track","6.841","6.580","27.545","17.502","30.047","10.173","20.705","0.627","11.671","1.688","3.190","135.204","102.327"
"7","GS","Alan Brynjolfsson","10","2:16.493","23:00.411","Green","Track","6.323","6.779","28.502","16.869","29.877","10.223","20.516","0.584","11.932","1.724","3.164","145.159","100.190"
"39","GS","Tyler McQuarrie","8","3:27.248","23:04.262","Green","Pit","6.288","6.212","26.986","16.333","29.087","9.996","20.660","0.632","12.809","2.983","75.262","134.134","57.904"
"65","GS","Justin Piscitell","8","2:12.953","23:07.839","Green","Track","6.373","6.281","26.680","16.902","29.392","9.994","20.387","0.588","11.635","1.653","3.068","144.171","104.493"
"75","GS","Paul Holton","9","2:14.807","23:08.417","Green","Track","6.364","6.409","27.251","16.705","29.576","10.038","21.141","0.624","11.991","1.660","3.048","135.854","104.053"
"13","GS","Scott Hargrove","9","2:12.860","23:12.547","Green","Track","6.339","6.194","26.920","16.805","29.318","9.907","20.327","0.586","11.755","1.646","3.063","144.663","104.938"
"40","GS","James Pesek","10","2:20.637","23:33.678","Green","Track","6.613","6.730","28.682","17.162","30.512","11.110","20.695","0.587","13.607","1.750","3.189","144.417","98.701"
"35","GS","James Cox","9","2:25.336","23:39.286","Green","Pit","6.349","6.420","27.834","16.900","30.569","10.412","20.674","0.586","12.856","2.646","10.090","144.663","65.279"
"58","GS","DJ Randall","9","2:14.807","23:52.459","Green","Track","6.493","6.373","27.527","16.729","29.735","10.125","20.613","0.585","0.000","0.000","0.000","144.911","0.000"
"98","TCR","Michael Lewis","8","3:57.484","23:58.314","Green","Pit","86.772","10.769","29.249","17.278","30.315","10.649","24.665","0.726","0.000","0.000","0.000","116.767","0.000"
"15","GS","Ben Rhodes","10","2:13.920","24:07.999","Green","Track","6.431","6.246","27.158","16.838","29.476","9.966","0.000","0.000","12.041","1.650","3.140","0.000","104.683"
"96","GS","Robby Foley","10","2:11.394","24:08.248","Green","Track","6.240","6.225","26.606","16.495","28.928","9.899","20.060","0.574","11.758","1.608","3.001","147.688","107.417"
"97","GS","Ramin Abdolvahabi","7","2:26.264","24:13.489","Green","Pit","6.425","6.525","27.352","16.926","29.901","10.310","0.000","0.000","0.000","3.584","10.599","0.000","48.194"
"71","GS","Frank DePew","7","2:39.161","24:17.048","Green","Track","22.772","11.406","28.834","16.820","30.506","10.405","20.743","0.583","12.405","1.636","3.051","145.408","105.579"
"33","GS","Russell Ward","9","2:14.625","24:17.431","Green","Track","6.318","6.314","27.060","16.669","29.666","10.228","20.472","0.580","12.610","1.653","3.055","146.160","104.493"
"46","GS","Owen Trinkler","10","2:12.868","24:17.784","Green","Track","6.334","6.285","26.768","16.954","29.318","9.931","20.390","0.578","11.670","1.623","3.017","146.666","106.425"
"52","TCR","Colin Mullan","2","2:18.391","24:18.354","Green","Track","6.863","6.434","28.492","17.319","30.467","10.212","21.031","0.629","12.123","1.668","3.153","134.774","103.554"
"69","GS","Corey Fergus","7","3:42.906","24:27.500","Green","Pit","6.343","6.533","27.318","16.603","29.494","10.171","20.424","0.575","13.018","4.748","87.679","147.431","36.379"
"10","TCR","Kieron O'Rourke","9","2:20.079","24:30.250","Green","Track","6.689","6.783","29.089","17.801","30.658","10.359","21.090","0.616","12.031","1.713","3.250","137.618","100.833"
"21","TCR","Harry Gottsacker","9","2:17.172","24:30.710","Green","Track","6.726","6.798","27.992","17.180","29.955","10.231","20.805","0.611","11.960","1.712","3.202","138.744","100.892"
"12","TCR","Russell McDonough","9","2:19.057","24:36.011","Green","Track","6.797","6.543","28.140","17.512","0.000","0.000","21.283","0.621","12.016","1.698","3.196","136.510","101.724"
"2","GS","Tyler Cooke","9","2:23.924","24:37.535","Green","Pit","6.379","6.718","27.149","16.774","29.773","0.000","0.000","0.593","12.436","3.031","10.343","142.956","56.987"
"60","GS","Nate Stacy","9","2:14.611","24:44.209","Green","Track","6.374","6.394","27.528","16.504","28.969","10.166","21.449","0.590","11.942","1.636","3.059","143.683","105.579"
"22","GS","Matt Crafton","9","2:13.653","24:44.938","Green","Track","6.443","6.302","26.924","16.802","29.388","9.979","20.422","0.585","12.041","1.668","3.099","144.911","103.554"
"61","TCR","Gavin Ernstone","6","10:22.426","24:46.081","Green","Track","474.504","14.225","31.376","18.468","32.347","10.683","22.693","0.627","12.444","1.776","3.283","135.204","97.256"
"5","TCR","Tim Lewis Jr","9","2:19.460","24:50.984","Green","Track","6.890","6.522","28.472","17.437","30.703","10.526","21.098","0.621","12.343","1.682","3.166","136.510","102.692"
"84","TCR","Brian Henderson","8","2:17.299","24:51.595","Green","Track","6.688","6.332","27.948","17.346","30.397","10.307","20.900","0.616","11.997","1.651","3.117","137.618","104.620"
"93","GS","Tom Dyer","9","2:12.316","24:59.418","Green","Track","6.420","6.209","26.748","16.535","29.055","9.904","20.297","0.590","11.861","1.633","3.064","143.683","105.773"
"4","GS","Guy Cosmo","9","4:43.255","25:12.114","Green","Track","140.188","12.906","30.324","0.000","0.000","10.605","22.219","0.636","12.770","1.733","3.163","133.290","99.670"
"7","GS","Alan Brynjolfsson","11","2:15.090","25:15.501","Green","Track","6.500","6.404","27.486","16.651","29.997","10.165","20.843","0.589","11.712","1.660","3.083","143.927","104.053"
"73","TCR","Mat Pombo","9","2:26.329","25:20.164","Green","Pit","6.741","6.111","27.828","17.259","30.118","10.183","21.325","0.627","12.503","3.367","10.267","135.204","51.300"
"75","GS","Paul Holton","10","2:14.215","25:22.632","Green","Track","6.361","6.455","0.000","0.000","29.675","10.091","20.544","0.574","11.801","1.641","3.034","147.688","105.257"
"65","GS","Justin Piscitell","9","2:21.110","25:28.949","Green","Pit","6.430","6.286","0.000","0.000","29.349","9.943","20.477","0.586","11.878","2.533","10.183","144.663","68.191"
"59","GS","Rod Randall","10","4:27.871","25:31.107","Green","Pit","6.542","6.755","28.310","17.814","39.850","10.790","20.739","0.621","15.146","3.896","117.408","136.510","44.335"
"17","TCR","Mikey Taylor","10","3:50.701","25:37.439","Green","Track","92.390","10.829","29.467","18.117","31.028","10.503","20.952","0.618","11.905","1.701","3.191","137.173","101.545"
"39","GS","Jeff Westphal","9","2:33.376","25:37.638","Green","Track","22.301","10.261","27.675","16.460","29.043","9.992","20.558","0.586","11.862","1.616","3.022","144.663","106.886"
"8","GS","Rodrigo Sales","9","3:52.971","25:50.711","Green","Track","95.874","0.000","0.000","16.754","30.159","10.395","21.106","0.588","12.640","1.714","3.164","144.171","100.774"
"88","GS","Greg Liefooghe","9","4:42.073","25:51.247","Green","Pit","6.239","6.241","26.826","16.476","29.139","9.968","20.210","0.579","12.088","3.006","151.301","146.412","57.461"
"54","TCR","Stephen Simpson","7","4:21.327","25:53.483","Green","Track","117.848","10.714","29.717","17.893","30.747","10.381","26.167","0.798","12.233","1.678","3.151","106.231","102.936"
"40","GS","James Pesek","11","2:26.325","26:00.003","Green","Pit","6.777","0.000","0.000","16.972","29.934","10.181","20.547","0.593","13.068","3.364","10.176","142.956","51.346"
"58","GS","DJ Randall","10","2:15.032","26:07.491","Green","Track","6.568","6.542","27.697","16.826","29.620","10.173","20.381","0.585","11.938","1.643","3.059","144.911","105.129"
"15","GS","Ben Rhodes","11","2:14.520","26:22.519","Green","Track","6.873","6.377","27.267","16.908","29.505","10.036","20.362","0.587","11.924","1.629","3.052","144.417","106.033"
"33","GS","Russell Ward","10","2:14.264","26:31.695","Green","Track","6.407","6.679","27.539","16.610","29.534","10.022","20.196","0.578","12.002","1.646","3.051","146.666","104.938"
"13","GS","Scott Hargrove","10","3:23.472","26:36.019","Green","Pit","6.323","7.117","27.717","17.301","29.637","10.068","20.459","0.588","12.203","2.992","69.067","144.171","57.730"
"52","TCR","Colin Mullan","3","2:20.122","26:38.476","Green","Track","6.693","6.183","28.716","17.301","29.973","10.156","23.703","0.652","11.866","1.685","3.194","130.020","102.509"
"46","GS","Owen Trinkler","11","2:25.472","26:43.256","Green","Track","6.441","6.668","28.112","17.198","29.691","10.067","30.289","0.625","11.729","1.624","3.028","135.636","106.359"
"10","TCR","Kieron O'Rourke","10","2:19.204","26:49.454","Green","Track","6.752","6.805","28.779","17.236","30.224","10.554","21.261","0.618","12.120","1.691","3.164","137.173","102.145"
"21","TCR","Harry Gottsacker","10","2:19.190","26:49.900","Green","Track","6.736","6.604","28.757","17.534","30.263","10.346","21.331","0.617","12.085","1.717","3.200","137.395","100.598"
"37","TCR","Shelby Blackstock","8","6:14.577","26:52.931","Green","Track","236.542","10.991","28.469","17.421","30.169","11.346","22.246","0.632","11.884","1.691","3.186","134.134","102.145"
"12","TCR","Russell McDonough","10","2:21.323","26:57.334","Green","Track","6.790","6.419","28.654","17.426","30.650","10.535","23.109","0.636","12.171","1.714","3.219","133.290","100.774"
"69","GS","Jesse Lazare","8","2:38.345","27:05.845","Green","Track","23.007","10.989","28.799","16.481","31.305","10.165","20.235","0.568","12.128","1.641","3.027","149.248","105.257"
"57","GS","Bryce Ward","7","7:33.425","27:06.315","Green","Track","308.841","11.713","31.574","18.392","31.296","10.610","22.674","0.597","12.787","1.747","3.194","141.998","98.871"
"84","TCR","Brian Henderson","9","2:17.245","27:08.840","Green","Track","6.628","6.337","28.069","17.361","30.375","10.339","20.644","0.610","12.105","1.653","3.124","138.972","104.493"
"22","GS","Matt Crafton","10","2:24.639","27:09.577","Green","Pit","6.394","6.387","27.108","16.642","29.435","10.024","20.538","0.620","14.176","3.001","10.314","136.730","57.557"
"61","TCR","Gavin Ernstone","7","2:23.513","27:09.594","Green","Track","6.852","7.001","28.819","17.674","32.817","10.584","21.412","0.615","12.782","1.734","3.223","137.842","99.612"
"98","TCR","Mark Wilkins","9","3:20.609","27:18.923","Green","Track","64.922","10.726","28.338","17.398","30.275","10.345","21.042","0.624","12.050","1.699","3.190","135.854","101.664"
"5","TCR","Tim Lewis Jr","10","2:28.705","27:19.689","Green","Pit","6.767","6.509","28.203","17.864","30.613","10.473","21.531","0.627","13.238","2.338","10.542","135.204","73.878"
"7","GS","Alan Brynjolfsson","12","2:14.808","27:30.309","Green","Track","6.385","6.455","27.397","16.732","29.857","10.246","20.616","0.587","11.766","1.671","3.096","144.417","103.368"
"4","GS","Guy Cosmo","10","2:20.830","27:32.944","Green","Track","6.625","6.782","28.175","17.591","31.429","10.961","20.944","0.587","12.919","1.696","3.121","144.417","101.844"
"75","GS","Paul Holton","11","2:14.596","27:37.228","Green","Track","6.360","6.632","27.411","16.728","29.508","10.137","20.585","0.577","11.983","1.641","3.034","146.920","105.257"
"71","GS","Frank DePew","8","3:26.227","27:43.275","Green","Track","6.453","6.829","28.460","17.002","29.689","10.022","88.801","0.616","13.404","1.763","3.188","137.618","97.973"
"39","GS","Jeff Westphal","10","2:12.967","27:50.605","Green","Track","6.326","6.465","27.013","16.518","29.191","9.992","20.281","0.592","11.878","1.646","3.065","143.197","104.938"
"17","TCR","Mikey Taylor","11","2:16.217","27:53.656","Green","Track","6.745","6.434","28.295","17.152","29.827","10.193","20.623","0.614","11.498","1.679","3.157","138.066","102.875"
"89","TCR","Ryan Eversley","8","4:57.083","27:56.988","Green","Pit","6.790","6.172","27.610","17.558","30.303","10.166","20.983","0.629","12.373","3.109","161.390","134.774","55.557"
"59","GS","Kenny Wilden","11","2:36.691","28:07.798","Green","Track","23.788","10.775","28.249","16.844","29.665","10.070","20.205","0.585","11.821","1.636","3.053","144.911","105.579"
"35","GS","James Cox","10","4:28.927","28:08.213","Green","Track","136.489","10.433","28.808","16.780","29.322","10.037","20.187","0.581","11.635","1.633","3.022","145.908","105.773"
"2","GS","Kenton Koch","10","3:34.579","28:12.114","Green","Track","82.860","9.849","27.525","16.935","29.507","10.019","20.591","0.597","11.969","1.647","3.080","141.998","104.874"
"54","TCR","Stephen Simpson","8","2:20.537","28:14.020","Green","Track","6.626","7.122","29.668","17.685","30.961","10.420","20.809","0.607","11.833","1.672","3.134","139.659","103.306"
"58","GS","DJ Randall","11","2:15.643","28:23.134","Green","Track","6.583","6.579","27.683","16.774","29.752","10.157","20.667","0.587","12.081","1.680","3.100","144.417","102.814"
"96","GS","Robby Foley","11","4:23.643","28:31.891","Green","Pit","6.291","6.232","26.759","16.481","28.986","9.915","20.073","0.576","12.236","2.885","133.209","147.175","59.871"
"60","GS","Nate Stacy","10","3:48.328","28:32.537","Green","Pit","6.390","6.390","26.930","16.490","29.067","10.037","20.455","0.645","12.833","3.364","95.727","131.431","51.346"
"88","GS","Henry Schmitt","10","2:44.584","28:35.831","Green","Track","24.176","11.483","30.085","17.571","32.222","10.576","20.935","0.581","12.251","1.656","3.048","145.908","104.304"
"15","GS","Ben Rhodes","12","2:16.603","28:39.122","Green","Track","6.401","6.272","27.113","17.494","30.769","10.263","20.510","0.591","12.377","1.689","3.124","143.439","102.266"
"97","GS","Rob Ecklin Jr.","8","4:25.826","28:39.315","Green","Track","126.937","11.929","29.612","17.623","30.487","10.480","20.552","0.579","12.857","1.682","3.088","146.412","102.692"
"8","GS","Rodrigo Sales","10","2:51.454","28:42.165","Green","Pit","6.496","6.657","33.763","18.062","43.639","12.013","21.326","0.591","14.652","3.073","11.182","143.439","56.208"
"33","GS","Russell Ward","11","2:13.314","28:45.009","Green","Track","6.350","6.433","27.087","16.593","29.455","9.998","20.210","0.578","11.907","1.652","3.051","146.666","104.556"
"73","TCR","Mat Pombo","10","3:35.212","28:55.376","Green","Track","77.660","10.663","29.881","17.326","30.309","10.197","21.161","0.630","12.434","1.722","3.229","134.560","100.306"
"52","TCR","Colin Mullan","4","2:17.174","28:55.650","Green","Track","6.755","6.231","28.224","17.212","30.373","10.198","20.842","0.628","11.840","1.689","3.182","134.988","102.266"
"46","GS","Owen Trinkler","12","2:12.972","28:56.228","Green","Track","6.389","6.281","27.091","16.702","29.287","9.950","20.416","0.581","11.620","1.629","3.026","145.908","106.033"
"93","GS","Tom Dyer","10","3:57.555","28:56.973","Green","Pit","6.349","6.329","27.344","16.511","29.292","10.046","20.441","0.589","13.071","3.193","104.390","143.927","54.096"
"10","TCR","Kieron O'Rourke","11","2:19.776","29:09.230","Green","Track","6.673","6.661","29.415","17.553","30.378","10.670","21.041","0.608","11.919","1.692","3.166","139.429","102.085"
"13","GS","Orey Fidani","11","2:35.842","29:11.861","Green","Track","22.713","10.671","27.829","16.763","30.052","10.142","20.284","0.582","12.056","1.668","3.082","145.658","103.554"
"21","TCR","Harry Gottsacker","11","2:27.009","29:16.909","Green","Pit","6.676","6.467","28.848","17.097","29.845","10.254","21.081","0.625","12.681","3.365","10.070","135.636","51.331"
"69","GS","Jesse Lazare","9","2:11.871","29:17.716","Green","Track","6.340","6.279","26.872","16.345","29.027","9.915","20.088","0.572","11.827","1.614","2.992","148.204","107.018"
"37","TCR","Shelby Blackstock","9","2:25.676","29:18.607","Green","Pit","6.736","6.151","28.027","17.260","29.982","10.295","20.927","0.616","12.490","2.994","10.198","137.618","57.691"
"57","GS","Bryce Ward","8","2:14.948","29:21.263","Green","Track","6.561","6.532","27.335","17.080","29.542","10.175","20.359","0.585","12.038","1.663","3.078","144.911","103.865"
"84","TCR","Brian Henderson","10","2:15.748","29:24.588","Green","Track","6.659","6.210","27.679","17.121","29.955","10.201","20.647","0.618","11.861","1.661","3.136","137.173","103.990"
"12","TCR","Russell McDonough","11","2:28.086","29:25.420","Green","Pit","6.820","6.487","28.195","17.513","30.640","10.539","21.100","0.621","12.257","3.512","10.402","136.510","49.182"
"61","TCR","Gavin Ernstone","8","2:21.261","29:30.855","Green","Track","6.731","7.167","28.538","17.541","31.154","10.457","21.723","0.620","12.322","1.753","3.255","136.730","98.532"
"98","TCR","Mark Wilkins","10","2:17.160","29:36.083","Green","Track","6.757","6.365","27.796","17.355","30.282","10.311","20.853","0.618","11.978","1.683","3.162","137.173","102.631"
"40","GS","Jade Buford","12","3:43.077","29:43.080","Green","Track","90.767","10.541","27.356","16.763","29.421","10.341","20.832","0.591","11.759","1.639","3.067","143.439","105.386"
"65","GS","Brent Mosing","10","4:15.777","29:44.726","Green","Track","117.125","11.330","29.467","17.240","30.473","10.474","21.821","0.589","12.438","1.697","3.123","143.927","101.784"
"44","GS","Jason Hart","7","14:02.336","29:50.581","Green","Pit","6.406","6.728","29.415","16.913","31.134","10.577","22.069","0.671","13.167","3.016","702.240","126.338","57.270"
