"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"09","GS","Dale Katechis","10","1:59.750","32:58.392","Green","Track","13.271","15.852","11.222","22.427","8.447","6.851","6.405","11.347","7.724","6.762","5.671","0.511","3.260","160.114"
"15","GS","Scott Maxwell","6","20:05.268","33:06.357","Green","Track","1097.629","18.603","10.900","21.683","8.501","6.901","6.354","10.884","7.749","6.777","5.569","0.502","3.216","162.984"
"61","TCR","Gavin Ernstone","12","2:02.040","33:08.912","Green","Track","12.797","15.788","11.202","22.202","9.088","7.396","6.820","11.223","8.208","7.307","6.001","0.541","3.467","151.235"
"13","GS","Orey Fidani","12","3:31.269","33:12.185","Green","Pit","12.557","15.406","11.399","22.381","8.466","6.773","6.209","11.078","7.656","6.658","11.106","0.000","0.000","0.000"
"22","GS","Billy Johnson","13","4:02.684","33:15.149","Green","Pit","12.121","15.000","10.556","21.503","8.612","6.953","6.323","10.658","7.804","7.080","8.109","0.000","0.000","0.000"
"33","GS","Indy Dontje","17","1:55.430","33:16.038","Green","Track","12.036","15.090","10.717","21.752","8.504","6.858","6.238","10.671","7.629","6.723","5.538","0.498","3.176","164.294"
"99","GS","Gary Ferrera","16","1:56.977","33:20.327","Green","Track","12.215","15.484","10.696","22.246","8.399","6.761","6.174","11.525","7.675","6.655","5.482","0.494","3.171","165.624"
"84","TCR","Brian Henderson","14","2:14.865","33:23.794","Green","Pit","13.013","15.781","11.122","22.256","8.891","7.311","6.734","11.061","8.092","7.183","9.667","0.000","0.000","0.000"
"77","GS","Trent Hindman","14","1:55.195","33:28.112","Green","Track","12.441","15.498","10.530","21.682","8.412","6.711","6.165","10.558","7.565","6.584","5.463","0.488","3.098","167.660"
"7","GS","Alan Brynjolfsson","15","4:14.855","33:30.260","Green","Track","147.363","18.738","10.867","22.048","8.411","6.751","6.153","10.833","7.789","6.769","5.512","0.492","3.129","166.297"
"11","GS","Stefan Rzadzinski","13","5:25.308","33:31.510","Green","Pit","12.382","16.041","13.993","23.962","8.849","6.962","6.716","11.877","7.767","6.728","10.499","0.000","0.000","0.000"
"59","GS","Rod Randall","14","1:59.943","33:32.693","Green","Track","13.362","16.066","11.096","22.085","8.528","6.858","6.321","11.637","7.855","6.812","5.596","0.503","3.224","162.660"
"93","GS","Mark Siegel","16","1:58.365","33:34.669","Green","Track","12.869","15.583","11.036","22.048","8.536","6.938","6.298","11.233","7.795","6.793","5.564","0.502","3.170","162.984"
