"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"11","GS","Stefan Rzadzinski","46","1:56.487","1:48:39.982","Green","Track","12.297","15.449","10.575","21.945","8.454","6.817","6.357","10.844","7.736","6.747","5.600","0.499","3.167","163.964"
"88","GS","Greg Liefooghe","46","1:56.837","1:48:41.102","Green","Track","12.421","15.400","10.750","21.934","8.469","6.865","6.461","10.815","7.691","6.782","5.581","0.499","3.169","163.964"
"59","GS","DJ Randall","46","1:58.956","1:48:57.292","Green","Track","12.278","15.577","11.668","22.263","8.630","7.028","6.486","10.872","7.910","6.865","5.652","0.504","3.223","162.338"
"26","GS","Jayson Clunie","46","1:59.696","1:48:57.384","Green","Track","12.759","15.795","11.456","22.912","8.641","6.951","6.452","10.848","7.815","6.773","5.579","0.504","3.211","162.338"
"31","GS","Patrick Liddy","45","1:58.009","1:49:10.395","Green","Track","12.321","15.752","11.030","22.504","8.474","6.781","6.238","11.406","7.692","6.699","5.504","0.491","3.117","166.636"
"40","GS","James Pesek","46","1:59.522","1:49:10.626","Green","Track","12.732","16.108","10.952","22.453","8.539","6.922","6.484","11.309","7.830","6.843","5.651","0.504","3.195","162.338"
"97","GS","Ramin Abdolvahabi","46","1:59.822","1:49:11.137","Green","Track","12.753","16.100","11.009","22.373","8.490","6.965","6.580","11.624","7.834","6.822","5.586","0.501","3.185","163.310"
"09","GS","Dale Katechis","44","1:59.469","1:49:18.960","Green","Track","12.812","15.709","11.418","22.173","8.464","6.887","6.421","11.648","7.811","6.810","5.624","0.502","3.190","162.984"
"28","GS","Charlie Luck","45","3:57.444","1:49:40.368","Green","Track","120.873","22.432","11.617","23.573","8.691","6.983","6.561","12.200","8.154","6.972","5.693","0.506","3.189","161.696"
"8","GS","Gunnar Jeannette","44","1:55.890","1:49:40.464","Green","Track","11.916","15.174","10.576","22.058","8.443","6.862","6.241","10.761","7.828","6.844","5.544","0.495","3.148","165.289"
"39","GS","Jeff Westphal","46","3:17.170","1:49:41.176","Green","Track","88.460","18.270","11.300","22.426","8.430","6.834","6.258","11.281","7.848","6.861","5.555","0.496","3.151","164.956"
