"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"89","TCR","Chad Gilsinger","10","7:01.679","45:24.974","Finish","Pit","5.707","10.697","6.680","11.770","10.640","2.731","0.734","9.965","19.686","26.275","10.156","306.638","111.469"
"7","GS","Alan Brynjolfsson","17","6:17.028","46:06.275","Finish","Track","281.589","10.232","5.200","10.955","9.182","2.231","0.597","8.047","17.876","19.087","6.574","5.458","137.049"
"60","GS","Nate Stacy","4","7:52.970","46:09.889","Finish","Track","368.146","12.791","5.996","11.203","9.234","2.283","0.609","9.203","19.127","20.628","7.596","6.154","134.348"
"31","GS","Jeff Courtney","13","7:12.773","46:11.445","Finish","Track","329.074","12.697","5.787","11.400","9.220","2.234","0.595","8.578","19.496","20.378","7.136","6.178","137.510"
"37","TCR","Tom O'Gorman","14","6:29.868","46:16.595","Finish","Pit","283.045","10.558","5.337","11.437","9.733","2.400","0.638","8.666","18.864","19.751","8.569","10.870","128.242"
"88","GS","Henry Schmitt","15","6:38.277","46:24.084","Finish","Track","295.441","11.657","5.683","9.960","8.687","2.200","0.588","8.565","19.154","23.188","7.057","6.097","139.147"
"40","GS","James Pesek","16","5:32.363","46:27.835","Finish","Track","219.704","13.624","5.824","11.397","9.246","2.293","0.610","9.286","19.858","25.515","7.973","7.033","134.128"
"73","TCR","Mat Pombo","16","6:02.892","46:29.229","Finish","Track","260.930","10.731","5.548","10.231","9.359","2.353","0.630","8.857","18.603","21.967","7.604","6.079","129.870"
"5","TCR","Roy Block","15","5:54.085","46:47.442","Finish","Pit","219.935","12.591","5.604","11.396","9.158","2.303","0.618","9.448","20.304","29.051","10.761","22.916","132.392"
"98","TCR","Mark Wilkins","14","8:14.633","46:49.089","Finish","Pit","376.083","11.278","5.477","10.270","9.247","2.330","0.624","8.789","18.079","22.189","9.074","21.193","131.119"
"81","TCR","Remo Ruscitti","8","18:26.284","47:27.087","Finish","Pit","5.361","8.907","5.238","9.777","8.777","2.291","0.696","9.548","17.691","21.292","9.246","1007.460","117.555"
