"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"97","GS","Rob Ecklin Jr.","1","23:31.152","23:31.152","Green","Track","36.069","21.028","12.694","25.017","8.734","7.023","6.770","12.466","7.866","6.898","5.716","0.514","3.281","159.179"
"44","GS","Mike Vess","1","23:34.948","23:34.948","Green","Track","0.000","20.504","13.076","23.865","8.709","6.928","6.389","12.321","8.099","6.910","5.786","0.528","3.355","154.959"
"99","GS","Gary Ferrera","1","23:42.869","23:42.869","Green","Track","36.140","20.548","12.403","24.132","8.849","6.961","6.439","12.604","7.827","6.764","5.573","0.504","3.208","162.338"
"60","GS","Nate Stacy","1","23:52.007","23:52.007","Green","Track","0.000","25.154","16.701","22.626","8.612","6.994","6.449","10.696","7.720","6.807","5.651","0.510","3.253","160.428"
"59","GS","Rod Randall","1","23:55.938","23:55.938","Green","Track","0.000","24.480","16.874","23.906","8.750","7.018","6.408","11.826","7.925","6.884","5.667","0.509","3.246","160.743"
"15","GS","Ty Majeski","1","23:57.079","23:57.079","Green","Track","32.378","18.586","11.078","25.279","8.487","6.907","6.311","10.237","7.696","6.745","5.547","0.500","3.190","163.636"
"22","GS","Chase Briscoe","1","23:58.889","23:58.889","Green","Track","32.206","18.461","11.180","24.951","8.567","6.939","6.326","10.828","7.819","6.851","5.614","0.505","3.225","162.016"
"40","GS","Jade Buford","1","24:02.023","24:02.023","Green","Track","0.000","19.268","11.175","25.016","8.626","6.970","6.379","10.667","7.748","6.801","5.637","0.508","3.235","161.059"
"39","GS","Tyler McQuarrie","2","1:54.302","24:10.607","Green","Track","11.862","15.137","10.589","20.908","8.517","6.892","6.269","10.410","7.626","6.760","5.610","0.504","3.218","162.338"
"66","GS","Spencer Pumpelly","2","1:54.872","24:13.433","Green","Track","11.851","15.242","10.644","21.226","8.555","6.836","6.217","10.372","7.765","6.873","5.600","0.500","3.191","163.636"
"13","GS","Scott Hargrove","2","1:56.656","24:15.470","Green","Track","12.369","15.457","10.888","21.770","8.604","6.852","6.220","10.648","7.821","6.794","5.555","0.498","3.180","164.294"
"71","GS","Frank DePew","2","1:59.300","24:16.977","Green","Track","12.507","16.273","12.074","21.828","8.576","6.888","6.270","10.894","7.799","6.823","5.628","0.505","3.235","162.016"
"96","GS","Sydney McKee","2","1:58.279","24:17.856","Green","Track","12.617","15.415","11.198","22.167","8.542","6.836","6.251","11.115","7.814","6.904","5.675","0.508","3.237","161.059"
"67","GS","Chris Bellomo","2","1:58.322","24:19.053","Green","Track","12.680","15.541","10.995","22.162","8.736","6.874","6.228","11.263","7.902","6.728","5.549","0.497","3.167","164.624"
"88","GS","Henry Schmitt","2","1:58.429","24:19.280","Green","Track","13.073","15.542","10.800","22.281","8.552","6.785","6.280","11.314","7.887","6.735","5.527","0.494","3.159","165.624"
"7","GS","Trent Hindman","2","1:53.892","24:27.473","Green","Track","11.779","15.084","10.608","21.121","8.494","6.807","6.191","10.346","7.624","6.670","5.528","0.495","3.145","165.289"
"11","GS","Thomas Collingwood","2","2:09.296","24:27.777","Green","Track","13.764","17.891","12.429","24.116","9.731","7.291","6.432","11.537","9.015","7.273","5.818","0.532","3.467","153.794"
"33","GS","Indy Dontje","1","24:28.497","24:28.497","Green","Track","0.000","19.981","12.290","23.454","8.799","7.075","6.861","11.612","8.294","6.998","5.719","0.513","3.263","159.490"
"2","GS","Kenton Koch","2","1:54.274","24:30.366","Green","Track","11.850","14.893","10.593","21.220","8.472","6.887","6.253","10.377","7.651","6.781","5.598","0.503","3.196","162.660"
"8","GS","Gunnar Jeannette","2","1:55.197","24:34.222","Green","Track","11.979","15.064","10.623","21.337","8.462","6.877","6.277","10.888","7.626","6.805","5.583","0.500","3.176","163.636"
"80","GS","Kaz Grala","2","1:55.048","24:34.297","Green","Track","12.265","15.131","10.480","21.499","8.372","6.738","6.167","10.772","7.548","6.716","5.614","0.509","3.237","160.743"
"35","GS","James Cox","2","1:55.875","24:35.058","Green","Track","13.004","15.366","10.680","21.326","8.469","6.824","6.238","10.606","7.553","6.683","5.484","0.493","3.149","165.960"
"31","GS","Marc Miller","2","1:53.729","24:35.549","Green","Track","11.825","15.125","10.598","21.303","8.463","6.749","6.111","10.346","7.587","6.622","5.429","0.485","3.086","168.697"
"26","GS","Kyle Reid","2","1:56.952","24:47.886","Green","Track","13.020","15.303","10.867","21.673","8.461","6.837","6.319","10.464","7.746","6.812","5.683","0.511","3.256","160.114"
"56","GS","Jeff Mosing","2","1:55.359","24:55.389","Green","Track","11.920","15.542","10.660","21.326","8.591","6.951","6.259","10.407","7.634","6.784","5.586","0.503","3.196","162.660"
"65","GS","Tim Probert","2","1:55.978","24:57.125","Green","Track","12.080","15.304","10.824","21.611","8.593","6.900","6.285","10.608","7.663","6.784","5.601","0.506","3.219","161.696"
"69","GS","Corey Fergus","2","2:09.814","24:59.211","Green","Track","0.000","0.000","12.835","24.272","9.934","7.297","6.679","10.814","7.526","6.590","5.498","0.493","3.139","165.960"
