"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"47","LMP3","David Droux","2","1:53.061","4:28.471","Green","Track","13.473","15.232","10.057","21.269","7.912","6.502","6.035","10.056","7.111","6.340","5.420","0.494","3.160","165.624"
"33","LMP3","Lance Willsey","2","1:58.674","4:42.839","Green","Track","13.556","15.620","11.288","22.340","8.137","6.545","6.740","11.716","7.259","6.459","5.393","0.490","3.131","166.976"
"86","LMP3","Dave House","2","2:04.831","4:44.851","Green","Track","13.859","15.866","11.537","22.983","8.398","7.290","7.763","11.824","7.542","7.277","6.317","0.567","3.608","144.300"
"51","LMP3","Rob Hodes","2","1:56.324","4:56.189","Green","Track","14.260","16.182","10.481","21.789","7.912","6.471","6.079","10.594","7.238","6.356","5.360","0.488","3.114","167.660"
"7","LMP3","Charles Wicht","1","5:07.548","5:07.548","Green","Pit","0.000","0.000","0.000","0.000","9.244","7.226","6.850","13.117","7.546","6.551","11.256","0.000","0.000","0.000"
"11","LMP3","Robert Masson","1","5:38.789","5:38.789","Green","Track","0.000","0.000","0.000","24.653","8.406","6.754","6.593","12.127","7.433","6.524","5.547","0.506","3.230","161.696"
"25","LMP3","Kenton Koch","3","1:48.018","5:52.078","Green","Track","11.711","14.047","9.966","19.838","7.785","6.381","5.942","10.176","7.033","6.258","5.311","0.482","3.088","169.747"
"23","LMP3","Henry Gilbert","3","2:00.190","6:02.761","Green","Pit","11.505","14.392","9.766","20.353","7.805","6.376","5.862","9.568","6.977","6.201","8.251","0.000","0.000","0.000"
"47","LMP3","David Droux","3","1:49.948","6:18.419","Red","Track","12.401","14.572","9.889","20.651","7.858","6.474","5.997","9.707","7.045","6.321","5.397","0.491","3.145","166.636"
"33","LMP3","Lance Willsey","3","1:51.853","6:34.692","Red","Track","12.305","14.682","10.150","20.986","8.019","6.503","6.067","10.647","7.116","6.347","5.355","0.488","3.188","167.660"
"86","LMP3","Dave House","3","2:31.774","7:16.625","Red","Pit","13.667","15.203","10.985","22.089","8.178","6.577","6.123","11.061","7.284","9.756","21.962","0.000","0.000","0.000"
"75","LMP3","Cameron Cassels","2","2:52.082","7:19.507","Red","Pit","33.284","17.947","10.987","21.715","7.965","6.512","6.090","10.549","7.258","7.536","22.582","0.000","0.000","0.000"
"4","LMP3","Roman DeAngelis","2","5:24.943","8:01.139","Red","Pit","190.080","17.052","10.602","26.887","9.224","7.465","6.953","11.988","8.273","7.612","14.836","0.000","0.000","0.000"
"11","LMP3","Robert Masson","2","2:23.906","8:02.695","Red","Pit","12.502","14.689","10.571","27.829","8.230","6.594","6.485","11.682","8.284","7.848","15.052","0.000","0.000","0.000"
"25","LMP3","Kenton Koch","4","2:18.003","8:10.081","Red","Pit","11.782","13.959","9.940","22.358","7.847","6.393","6.149","11.373","7.108","6.642","17.344","0.000","0.000","0.000"
"7","LMP3","Charles Wicht","2","3:02.847","8:10.395","Red","Pit","35.729","21.232","12.007","30.078","8.651","6.640","6.292","11.732","7.380","7.283","15.985","0.000","0.000","0.000"
"47","LMP3","David Droux","4","2:32.739","8:51.158","Red","Pit","13.932","19.067","13.370","28.044","9.296","6.955","7.248","12.241","8.002","6.961","11.685","0.000","0.000","0.000"
"23","LMP3","Henry Gilbert","4","2:51.306","8:54.067","Red","Pit","32.167","18.908","12.521","28.979","9.690","7.931","7.545","12.539","8.089","7.233","11.175","0.000","0.000","0.000"
"33","LMP3","Lance Willsey","4","2:21.305","8:55.997","Red","Pit","13.494","14.734","10.218","25.015","9.214","7.223","7.729","12.428","7.420","7.039","12.616","0.000","0.000","0.000"
"19","LMP3","Kyle Masson","2","11:00.223","16:04.527","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"60","LMP3","Tonis Kasemets","2","14:24.848","17:01.616","Green","Pit","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000"
"75","LMP3","Cameron Cassels","3","10:22.663","17:42.170","Green","Track","516.626","19.140","10.976","22.611","8.046","6.503","6.069","10.301","7.120","6.313","5.349","0.487","3.122","168.004"
"86","LMP3","Dave House","4","10:29.427","17:46.052","Green","Track","518.685","20.841","11.706","22.874","8.155","6.563","6.187","11.058","7.292","6.507","5.677","0.521","3.361","157.041"
