"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"33","LMP3","Lance Willsey","7","1:48.534","12:46.468","Green","Track","11.206","14.428","9.948","20.167","7.828","6.411","5.920","10.326","7.024","6.322","5.357","0.486","3.111","168.350"
"7","LMP3","Blake Mount","7","1:47.910","12:47.052","Green","Track","11.996","14.041","9.852","20.338","7.690","6.295","5.819","9.954","6.962","6.249","5.237","0.473","3.004","172.977"
"70","LMP3","Joel Janco","7","1:49.969","13:01.151","Green","Track","12.067","14.517","9.990","20.534","7.829","6.390","5.876","10.442","7.099","6.332","5.335","0.483","3.075","169.396"
"2","LMP3","Jon Brownson","7","1:49.520","13:01.869","Green","Track","11.658","14.529","9.947","20.642","7.853","6.371","5.877","10.416","7.050","6.315","5.310","0.480","3.072","170.455"
"60","LMP3","Bruce Hamilton III","7","1:49.510","13:08.821","Green","Track","12.165","14.235","10.033","20.527","7.741","6.374","5.906","10.226","7.042","6.336","5.344","0.485","3.096","168.697"
"86","LMP3","Paul LaHaye","7","1:50.605","13:19.470","Green","Track","12.164","14.396","10.168","20.552","7.790","6.401","6.124","10.544","7.070","6.386","5.392","0.489","3.129","167.317"
"19","LMP3","Bradley Baker","7","1:50.918","13:20.857","Green","Track","12.365","14.483","10.208","20.992","7.910","6.404","5.983","10.275","7.098","6.323","5.322","0.480","3.075","170.455"
"11","LMP3","Maurice Smith","7","1:48.920","13:48.118","Green","Track","11.866","14.282","9.894","20.020","7.772","6.426","5.980","10.159","7.109","6.382","5.405","0.491","3.134","166.636"
"51","LMP3","Garett Grist","8","1:44.910","14:06.349","Green","Track","10.820","13.782","9.576","19.403","7.637","6.295","5.799","9.629","6.913","6.242","5.285","0.481","3.048","170.100"
"10","LMP3","Stevan McAleer","8","1:44.624","14:07.351","Green","Track","10.870","13.776","9.634","19.403","7.672","6.284","5.786","9.332","6.912","6.216","5.245","0.476","3.018","171.887"
"23","LMP3","Anthony Simone","8","1:44.430","14:07.592","Green","Track","10.801","13.788","9.593","19.710","7.678","6.242","5.716","9.288","6.875","6.143","5.167","0.465","2.964","175.953"
"64","LMP3","Alex Barron","8","1:46.121","14:21.465","Green","Track","11.136","13.911","9.729","19.631","7.692","6.298","5.818","9.924","6.948","6.244","5.275","0.478","3.037","171.168"
"25","LMP3","Aaron Povoledo","8","1:46.267","14:22.745","Green","Track","11.027","13.992","9.799","19.813","7.678","6.281","5.791","9.924","6.969","6.228","5.263","0.476","3.026","171.887"
"75","LMP3","James French","8","1:46.509","14:23.266","Green","Track","11.195","13.893","9.761","20.090","7.705","6.302","5.836","9.773","6.938","6.239","5.265","0.477","3.035","171.527"
