"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"66","GTLM","Sebastien Bourdais","25","1:17.322","42:21.225","Green","Track","0.632","7.053","2.880","4.059","10.723","7.752","5.523","4.348","11.566","15.661","1.703","5.422","130.538"
"85","DPi","Misha Goikhberg","25","1:13.868","42:22.773","Green","Track","0.581","6.513","2.672","3.905","10.758","7.393","5.337","4.030","10.863","15.364","1.538","4.914","141.997"
"50","DPi","Kyle Kaiser","21","1:15.443","42:30.543","Green","Track","0.578","6.498","2.877","3.995","10.980","7.483","5.683","4.097","11.051","15.696","1.567","4.938","142.734"
"911","GTLM","Nick Tandy","27","1:17.634","42:31.635","Green","Track","0.629","6.986","2.874","4.035","10.761","7.703","5.498","4.268","11.571","16.296","1.668","5.345","131.161"
"77","DPi","Oliver Jarvis","22","1:19.848","42:38.733","Green","Track","0.563","6.334","2.649","3.867","10.623","7.385","5.499","4.104","13.236","19.161","1.606","4.821","146.536"
"912","GTLM","Laurens Vanthoor","25","1:16.710","42:40.183","Green","Track","0.630","6.994","2.812","4.027","10.567","7.643","5.510","4.263","11.531","15.712","1.669","5.352","130.952"
"55","DPi","Harry Tincknell","26","1:12.702","42:42.329","Green","Track","0.563","6.314","2.629","3.919","10.635","7.242","5.223","3.998","10.689","14.978","1.638","4.874","146.536"
"3","GTLM","Jan Magnussen","27","1:17.944","42:46.828","Green","Track","0.623","6.980","2.971","4.163","11.034","7.809","5.568","4.309","11.587","15.852","1.698","5.350","132.424"
"10","DPi","Jordan Taylor","28","1:15.514","42:51.667","Green","Track","0.577","6.473","2.626","3.916","10.373","7.280","5.348","3.943","10.868","17.607","1.578","4.925","142.981"
"25","GTLM","Tom Blomqvist","24","1:17.704","42:53.871","Green","Track","0.631","7.018","2.939","4.109","10.735","7.638","5.525","4.315","11.766","15.847","1.731","5.450","130.745"
"67","GTLM","Ryan Briscoe","26","1:19.772","43:01.956","Green","Track","0.641","7.126","3.267","4.512","11.414","8.005","5.751","4.245","11.862","15.863","1.683","5.403","128.705"
"54","DPi","Jonathan Bennett","27","1:16.282","43:08.996","Green","Track","0.563","6.295","2.734","4.197","10.804","7.701","5.603","4.000","10.933","16.979","1.595","4.878","146.536"
"31","DPi","Felipe Nasr","28","1:12.900","43:13.294","Green","Track","0.578","6.439","2.553","3.753","10.264","7.220","5.154","4.012","10.711","15.764","1.562","4.890","142.734"
"4","GTLM","Tommy Milner","26","1:17.802","43:13.340","Green","Track","0.624","6.971","2.831","4.097","10.950","7.757","5.616","4.352","11.638","15.882","1.711","5.373","132.212"
"84","DPi","Simon Trummer","25","1:13.848","43:15.859","Green","Track","0.587","6.555","2.741","3.951","10.566","7.373","5.391","4.016","10.878","15.206","1.596","4.988","140.545"
"5","DPi","Joao Barbosa","30","1:18.783","43:21.111","Green","Track","0.578","6.419","2.870","4.053","10.633","7.341","5.493","3.941","13.506","17.504","1.542","4.903","142.734"
"24","GTLM","John Edwards","24","1:17.934","43:28.161","Green","Track","0.634","7.027","2.886","4.091","10.959","7.707","5.635","4.301","11.681","15.890","1.705","5.418","130.126"
"85","DPi","Misha Goikhberg","26","1:15.071","43:37.844","Green","Track","0.579","6.497","2.831","4.059","10.750","7.436","5.471","4.101","11.106","15.695","1.584","4.962","142.487"
"66","GTLM","Sebastien Bourdais","26","1:20.148","43:41.373","Green","Track","0.632","7.063","2.895","4.030","10.630","7.750","5.540","4.302","11.575","18.592","1.707","5.432","130.538"
"6","DPi","Juan Pablo Montoya","22","3:12.298","43:44.788","Green","Track","0.000","0.000","0.000","0.000","12.404","7.855","5.352","3.977","10.868","15.924","1.584","4.870","0.000"
"50","DPi","Kyle Kaiser","22","1:16.254","43:46.797","Green","Track","0.579","6.591","2.884","3.951","11.072","7.508","5.664","4.221","11.113","16.120","1.585","4.966","142.487"
"911","GTLM","Nick Tandy","28","1:16.944","43:48.579","Green","Track","0.626","6.995","2.838","4.021","10.671","7.692","5.526","4.295","11.575","15.644","1.693","5.368","131.789"
"55","DPi","Harry Tincknell","27","1:13.488","43:55.817","Green","Track","0.564","6.332","2.667","4.040","10.978","7.379","5.284","3.945","10.793","15.036","1.609","4.861","146.277"
"10","DPi","Jordan Taylor","29","1:13.616","44:05.283","Green","Track","0.578","6.494","2.704","3.937","10.337","7.241","5.357","3.936","10.908","15.617","1.575","4.932","142.734"
"3","GTLM","Jan Magnussen","28","1:18.560","44:05.388","Green","Track","0.623","7.003","2.882","4.061","10.903","7.870","5.648","4.309","11.618","16.533","1.724","5.386","132.424"
"77","DPi","Oliver Jarvis","23","1:28.876","44:07.609","Green","Pit","0.561","6.353","2.647","3.926","10.531","7.408","5.378","3.994","11.483","17.472","4.258","14.865","147.059"
"25","GTLM","Tom Blomqvist","25","1:17.969","44:11.840","Green","Track","0.633","7.020","2.902","4.097","10.896","7.674","5.579","4.290","11.623","16.079","1.726","5.450","130.332"
"912","GTLM","Laurens Vanthoor","26","1:33.258","44:13.441","Green","Pit","0.629","6.989","3.151","4.338","12.417","7.981","5.903","4.307","11.912","16.774","3.791","15.066","131.161"
"67","GTLM","Ryan Briscoe","27","1:18.249","44:20.205","Green","Track","0.631","7.082","2.957","4.089","10.968","7.851","5.621","4.298","11.783","15.881","1.685","5.403","130.745"
"54","DPi","Jonathan Bennett","28","1:15.067","44:24.063","Green","Track","0.567","6.292","2.762","4.171","10.929","7.589","5.423","4.011","10.899","15.941","1.603","4.880","145.503"
"31","DPi","Felipe Nasr","29","1:11.937","44:25.231","Green","Track","0.576","6.440","2.592","3.817","10.190","7.162","5.161","3.952","10.709","14.856","1.572","4.910","143.229"
"84","DPi","Simon Trummer","26","1:14.194","44:30.053","Green","Track","0.588","6.535","2.686","3.867","10.535","7.542","5.474","4.013","11.003","15.363","1.599","4.989","140.306"
"4","GTLM","Tommy Milner","27","1:18.234","44:31.574","Green","Track","0.626","6.986","2.892","4.111","10.869","7.790","5.674","4.372","11.705","16.162","1.690","5.357","131.789"
"5","DPi","Joao Barbosa","31","1:12.125","44:33.236","Green","Track","0.580","6.472","2.641","3.757","10.126","7.218","5.297","3.925","10.659","14.926","1.583","4.941","142.241"
"85","DPi","Misha Goikhberg","27","1:14.025","44:51.869","Green","Track","0.583","6.521","2.670","3.940","10.705","7.364","5.340","3.954","10.914","15.538","1.559","4.937","141.509"
"24","GTLM","John Edwards","25","1:28.807","44:56.968","Green","Pit","0.631","7.012","2.879","4.036","10.926","7.739","5.608","4.276","11.667","15.809","3.146","15.078","130.745"
"6","DPi","Juan Pablo Montoya","23","1:13.608","44:58.396","Green","Track","0.569","6.392","2.585","3.811","10.450","7.360","5.078","4.019","10.851","15.939","1.628","4.926","144.991"
"50","DPi","Kyle Kaiser","23","1:15.813","45:02.610","Finish","Track","0.581","6.561","2.869","3.911","10.906","7.566","5.562","4.140","11.071","16.082","1.589","4.975","141.997"
"911","GTLM","Nick Tandy","29","1:17.106","45:05.685","Finish","Track","0.630","6.995","2.898","3.976","10.736","7.676","5.505","4.277","11.604","15.730","1.703","5.376","130.952"
"55","DPi","Harry Tincknell","28","1:13.060","45:08.877","Finish","Track","0.564","6.349","2.713","4.047","10.511","7.302","5.312","4.199","10.662","14.925","1.604","4.872","146.277"
"66","GTLM","Sebastien Bourdais","27","1:31.293","45:12.666","Finish","Pit","0.634","7.071","2.863","4.031","10.674","7.741","5.532","4.311","11.857","17.521","3.988","15.070","130.126"
"10","DPi","Jordan Taylor","30","1:12.727","45:18.010","Finish","Track","0.580","6.483","2.590","3.854","10.330","7.190","5.348","3.952","10.788","15.113","1.565","4.934","142.241"
"3","GTLM","Jan Magnussen","29","1:17.977","45:23.365","Finish","Track","0.628","7.004","2.875","4.167","10.921","7.855","5.556","4.408","11.639","15.877","1.696","5.351","131.369"
"25","GTLM","Tom Blomqvist","26","1:18.194","45:30.034","Finish","Track","0.633","7.016","2.949","4.197","11.069","7.682","5.669","4.300","11.619","15.946","1.701","5.413","130.332"
"67","GTLM","Ryan Briscoe","28","1:17.816","45:38.021","Finish","Track","0.632","7.084","2.977","4.098","10.855","7.750","5.574","4.297","11.704","15.753","1.684","5.408","130.538"
"54","DPi","Jonathan Bennett","29","1:14.995","45:39.058","Finish","Track","0.564","6.294","2.920","4.144","10.687","7.479","5.605","3.922","11.059","15.871","1.588","4.862","146.277"
"84","DPi","Simon Trummer","27","1:14.103","45:44.156","Finish","Track","0.587","6.576","2.641","3.916","10.550","7.289","5.385","4.129","11.141","15.305","1.592","4.992","140.545"
"4","GTLM","Tommy Milner","28","1:18.875","45:50.449","Finish","Track","0.625","6.985","2.898","4.096","10.894","7.776","5.664","4.312","11.706","16.788","1.731","5.400","132.000"
"31","DPi","Felipe Nasr","30","1:32.309","45:57.540","Finish","Pit","0.575","6.443","3.032","4.376","12.049","7.651","5.796","4.319","11.268","16.349","5.196","15.255","143.478"
"5","DPi","Joao Barbosa","32","1:29.202","46:02.438","Finish","Pit","0.580","6.459","2.847","3.966","10.507","7.499","5.899","4.203","11.236","16.551","3.958","15.497","142.241"
"85","DPi","Misha Goikhberg","28","1:13.469","46:05.338","Finish","Track","0.581","6.519","2.682","3.950","10.534","7.257","5.223","3.932","10.866","15.383","1.588","4.954","141.997"
"6","DPi","Juan Pablo Montoya","24","1:12.347","46:10.743","Finish","Track","0.575","6.440","2.583","3.777","10.335","7.302","5.084","3.982","10.745","14.981","1.617","4.926","143.478"
