"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SP5"
"63","GTD","Cooper MacNeil","12","2:21.712","1:05:53.366","Green","Track","13.914","14.769","7.826","13.341","10.632","2.895","0.795","12.791","24.746","23.987","8.804","7.212","102.916"
"19","GTD","Will Hardeman","16","2:08.995","1:05:53.730","Green","Track","13.885","13.671","6.294","12.437","9.107","2.438","0.639","10.434","22.865","22.080","8.488","6.657","128.041"
"86","GTD","Trent Hindman","1","1:05:58.088","1:05:58.088","Green","Track","14.317","13.917","8.087","12.344","9.308","2.506","0.756","11.586","22.544","21.945","7.894","6.441","108.225"
"12","GTD","Frank Montecalvo","17","1:54.852","1:06:11.362","Green","Track","5.573","9.971","5.497","11.768","8.806","2.304","0.611","10.245","22.149","23.625","8.022","6.281","133.909"
"57","GTD","Christina Nielsen","1","1:06:13.917","1:06:13.917","Green","Track","14.306","14.545","7.301","13.253","11.539","3.045","0.860","12.015","24.944","25.530","8.649","7.293","95.137"
"96","GTD","Robby Foley","21","1:54.588","1:06:30.952","Green","Track","5.625","10.480","5.744","11.670","8.852","2.393","0.671","10.748","22.381","21.573","7.985","6.466","121.935"
"76","GTD","Matt Plumb","14","1:52.344","1:06:34.077","Green","Track","5.792","11.557","5.687","11.593","8.303","2.169","0.651","10.560","20.768","20.773","7.875","6.616","125.681"
"48","GTD","Ryan Hardwick","18","1:55.717","1:07:23.014","Green","Track","5.416","10.404","5.690","12.311","8.960","2.452","0.644","10.834","22.349","21.794","8.402","6.461","127.047"
"14","GTD","Richard Heistand","20","1:56.625","1:07:39.055","Green","Track","5.749","10.199","5.713","12.225","8.894","2.181","0.622","11.496","22.758","21.672","8.101","7.015","131.540"
"19","GTD","Will Hardeman","17","1:55.511","1:07:49.241","Green","Track","6.124","11.175","5.571","12.354","8.766","2.288","0.611","10.160","22.437","21.286","8.344","6.395","133.909"
"86","GTD","Trent Hindman","2","1:53.982","1:07:52.070","Green","Track","5.634","10.444","5.918","11.801","8.848","2.635","0.798","11.393","22.105","20.910","7.573","5.923","102.529"
"63","GTD","Cooper MacNeil","13","2:03.846","1:07:57.212","Green","Track","6.126","11.357","6.446","12.630","10.045","2.805","0.847","11.469","23.319","23.459","8.219","7.124","96.598"
"12","GTD","Frank Montecalvo","18","1:52.383","1:08:03.745","Green","Track","5.430","10.001","5.672","11.872","8.735","2.290","0.622","10.224","21.977","21.257","8.022","6.281","131.540"
"57","GTD","Christina Nielsen","2","2:04.213","1:08:18.130","Green","Track","6.148","10.839","6.120","12.450","9.926","2.666","0.713","11.633","24.320","23.782","8.635","6.981","114.752"
"76","GTD","Matt Plumb","15","1:49.531","1:08:23.608","Green","Track","5.597","9.823","5.668","11.710","8.292","2.188","0.589","10.192","20.789","20.718","7.608","6.357","138.910"
"96","GTD","Robby Foley","22","1:54.523","1:08:25.475","Green","Track","5.613","10.228","5.726","11.510","8.899","2.277","0.646","10.519","22.079","22.478","8.098","6.450","126.654"
"48","GTD","Ryan Hardwick","19","1:54.864","1:09:17.878","Green","Track","5.422","10.453","5.612","12.193","8.785","2.434","0.648","10.660","22.101","21.717","8.269","6.570","126.263"
"14","GTD","Richard Heistand","21","1:53.732","1:09:32.787","Green","Track","5.493","9.957","5.921","12.091","8.646","2.172","0.615","10.926","22.148","21.303","7.872","6.588","133.038"
"86","GTD","Trent Hindman","3","1:48.162","1:09:40.232","Green","Track","5.130","9.835","5.692","11.308","8.148","2.130","0.644","10.318","20.659","20.720","7.751","5.827","127.047"
"19","GTD","Will Hardeman","18","1:55.277","1:09:44.518","Green","Track","5.597","10.512","5.336","12.564","9.246","2.338","0.635","10.626","22.330","21.183","8.379","6.531","128.848"
"63","GTD","Cooper MacNeil","14","1:58.718","1:09:55.930","Green","Track","6.006","10.658","5.959","12.040","9.109","2.443","0.722","10.946","23.095","22.493","8.412","6.835","113.322"
"12","GTD","Frank Montecalvo","19","1:52.483","1:09:56.228","Green","Track","5.388","10.077","5.595","11.954","8.761","2.275","0.626","10.213","21.626","21.393","8.076","6.499","130.700"
"76","GTD","Matt Plumb","16","1:48.844","1:10:12.452","Green","Track","5.454","9.809","5.562","11.441","8.358","2.170","0.583","10.066","20.904","20.401","7.754","6.342","140.340"
"57","GTD","Christina Nielsen","3","1:58.889","1:10:17.019","Green","Track","5.836","10.669","6.100","12.217","9.269","2.407","0.676","11.088","22.821","22.576","8.511","6.719","121.033"
"96","GTD","Robby Foley","23","1:53.685","1:10:19.160","Green","Track","5.529","10.190","5.799","11.749","8.812","2.201","0.650","10.361","22.103","21.803","7.974","6.514","125.874"
"48","GTD","Ryan Hardwick","20","1:55.655","1:11:13.533","Green","Track","5.474","10.220","5.409","12.134","8.656","2.310","0.639","10.387","22.680","22.646","8.474","6.626","128.041"
"14","GTD","Richard Heistand","22","1:52.599","1:11:25.386","Green","Track","5.438","9.946","5.608","11.925","8.594","2.168","0.598","10.542","21.972","21.496","7.866","6.446","136.820"
"86","GTD","Trent Hindman","4","1:46.649","1:11:26.881","Green","Track","5.094","9.890","5.480","11.147","8.131","2.143","0.678","10.084","20.364","20.214","7.551","5.873","120.676"
"19","GTD","Will Hardeman","19","1:53.050","1:11:37.568","Green","Track","5.404","10.711","5.424","11.853","8.533","2.432","0.639","10.119","22.067","20.811","8.149","6.908","128.041"
"12","GTD","Frank Montecalvo","20","1:56.150","1:11:52.378","Green","Track","5.763","10.475","6.116","12.015","9.450","2.704","0.767","10.932","22.436","21.322","8.013","6.157","106.673"
"63","GTD","Cooper MacNeil","15","1:58.965","1:11:54.895","Green","Track","5.655","10.510","5.858","12.104","8.984","2.576","0.762","11.272","22.833","23.145","8.451","6.815","107.373"
"76","GTD","Matt Plumb","17","1:48.260","1:12:00.712","Green","Track","5.556","9.574","5.452","11.371","8.286","2.143","0.574","9.870","20.560","20.227","7.706","6.941","142.540"
"57","GTD","Christina Nielsen","4","1:56.077","1:12:13.096","Green","Track","5.594","10.482","5.649","12.030","9.136","2.421","0.644","10.172","22.678","22.140","8.402","6.729","127.047"
"96","GTD","Robby Foley","24","1:54.330","1:12:13.490","Green","Track","5.515","10.084","5.719","11.508","8.858","2.328","0.718","10.674","21.983","22.008","8.289","6.646","113.953"
"86","GTD","Trent Hindman","5","1:49.776","1:13:16.657","Green","Track","4.959","9.513","5.532","11.493","8.761","2.240","0.658","10.364","21.535","21.153","7.553","6.015","124.344"
"14","GTD","Richard Heistand","23","1:52.980","1:13:18.366","Green","Track","5.444","9.872","5.501","11.823","8.708","2.133","0.599","10.628","21.561","21.448","8.464","6.799","136.591"
"19","GTD","Will Hardeman","20","1:52.364","1:13:29.932","Green","Track","5.443","10.423","5.318","11.959","8.478","2.304","0.610","9.810","22.455","20.975","8.067","6.522","134.128"
"12","GTD","Frank Montecalvo","21","1:50.100","1:13:42.478","Green","Track","5.462","9.857","5.338","11.797","8.945","2.258","0.597","9.697","21.227","20.756","7.891","6.275","137.049"
"63","GTD","Cooper MacNeil","16","1:58.068","1:13:52.963","Green","Track","5.677","10.643","6.002","11.899","9.450","2.857","0.731","11.004","22.510","22.383","8.068","6.844","111.926"
"57","GTD","Christina Nielsen","5","1:54.120","1:14:07.216","Green","Track","5.531","10.128","5.833","11.899","8.783","2.334","0.647","10.568","21.746","21.748","8.339","6.564","126.458"
"86","GTD","Trent Hindman","6","1:47.280","1:15:03.937","Finish","Track","4.984","9.564","5.378","11.557","8.690","2.134","0.644","9.908","20.283","20.344","7.667","6.127","127.047"
"14","GTD","Richard Heistand","24","1:53.953","1:15:12.319","Finish","Track","5.437","9.812","5.559","11.923","8.858","2.273","0.690","11.007","21.961","21.842","8.003","6.588","118.577"
"19","GTD","Will Hardeman","21","1:51.384","1:15:21.316","Finish","Track","5.453","10.296","5.307","11.546","8.531","2.308","0.621","9.580","21.910","21.106","8.120","6.606","131.752"
"12","GTD","Frank Montecalvo","22","1:52.933","1:15:35.411","Finish","Track","5.346","10.190","5.439","12.082","9.177","2.435","0.657","10.580","21.630","20.846","8.188","6.363","124.533"
"63","GTD","Cooper MacNeil","17","1:57.310","1:15:50.273","Finish","Track","5.643","10.196","5.806","11.975","9.388","2.694","0.712","10.537","22.961","22.500","8.147","6.751","114.913"
"57","GTD","Christina Nielsen","6","1:54.917","1:16:02.133","Finish","Track","5.397","10.195","5.860","11.992","8.652","2.270","0.632","10.325","22.758","21.950","8.229","6.657","129.459"
"76","GTD","Matt Plumb","18","4:03.657","1:16:04.369","Finish","Pit","6.057","10.786","5.830","12.039","9.351","2.661","0.713","11.193","22.143","22.886","11.114","128.884","114.752"
"48","GTD","Ryan Hardwick","21","5:14.867","1:16:28.400","Finish","Pit","5.538","10.482","5.563","12.252","8.678","2.458","0.708","10.532","22.470","23.642","9.880","202.664","115.562"
"96","GTD","Robby Foley","25","4:17.892","1:16:31.382","Finish","Pit","5.801","10.350","6.415","12.864","9.267","2.440","0.723","12.346","24.247","22.526","9.156","141.757","113.165"
