"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"52","LMP2","Gabriel Aubry","7","1:36.352","38:00.074","Green","Track","10.010","12.836","8.694","18.352","6.977","5.820","5.427","8.151","6.295","5.692","4.850","0.440","2.808","185.950"
"10","DPi","Jordan Taylor","6","1:34.802","38:10.504","Green","Track","9.903","12.703","8.537","18.124","6.883","5.716","5.296","7.998","6.164","5.578","4.718","0.429","2.753","190.718"
"31","DPi","Felipe Nasr","4","1:34.368","38:21.035","Green","Track","9.906","12.600","8.555","18.049","6.826","5.669","5.267","7.978","6.141","5.548","4.687","0.426","2.716","192.061"
"55","DPi","Harry Tincknell","6","1:33.423","38:24.264","Green","Track","9.836","12.535","8.356","17.957","6.699","5.587","5.201","7.984","6.051","5.471","4.633","0.422","2.691","193.882"
"38","LMP2","Kyle Masson","8","1:37.428","38:43.229","Green","Track","10.427","12.999","8.776","18.386","7.001","5.821","5.421","8.505","6.308","5.709","4.833","0.440","2.802","185.950"
"5","DPi","Filipe Albuquerque","5","1:34.282","38:44.914","Green","Track","9.828","12.591","8.537","17.938","6.826","5.665","5.247","8.146","6.135","5.549","4.681","0.425","2.714","192.513"
"50","DPi","Agustin Canapino","7","1:35.037","38:51.376","Green","Track","9.911","12.754","8.540","18.101","6.855","5.693","5.304","8.201","6.198","5.582","4.726","0.428","2.744","191.164"
"18","LMP2","Ryan Cullen","8","1:37.303","39:01.924","Green","Track","10.099","12.920","8.768","18.308","7.111","5.872","5.513","8.332","6.402","5.755","4.914","0.445","2.864","183.861"
"84","DPi","Simon Trummer","7","1:35.501","39:06.361","Green","Track","10.042","12.837","8.534","18.247","6.886","5.683","5.224","8.460","6.225","5.553","4.674","0.423","2.713","193.424"
"85","DPi","Tristan Vautier","7","1:35.395","39:12.354","Green","Track","10.083","12.627","8.570","18.139","6.940","5.719","5.281","8.356","6.238","5.582","4.714","0.427","2.719","191.612"
"7","DPi","Ricky Taylor","7","1:34.900","39:24.751","Green","Track","9.893","12.801","8.504","18.383","6.822","5.655","5.244","8.137","6.113","5.525","4.680","0.426","2.717","192.061"
"6","DPi","Juan Pablo Montoya","7","1:34.603","39:28.798","Green","Track","9.831","12.734","8.540","18.173","6.839","5.679","5.272","8.003","6.113","5.546","4.712","0.429","2.732","190.718"
"54","DPi","Jonathan Bennett","8","1:36.254","39:31.200","Green","Track","10.146","12.950","8.540","18.485","6.770","5.646","5.262","8.897","6.183","5.541","4.686","0.426","2.722","192.061"
"81","LMP2","James Allen","8","1:36.910","39:35.826","Green","Track","9.887","13.139","8.771","18.553","7.030","5.836","5.464","8.133","6.266","5.703","4.868","0.442","2.818","185.109"
"52","LMP2","Gabriel Aubry","8","1:36.501","39:36.575","Green","Track","10.067","12.933","8.675","18.493","7.032","5.813","5.430","8.045","6.252","5.676","4.844","0.439","2.802","186.374"
"10","DPi","Jordan Taylor","7","1:35.094","39:45.598","Green","Track","9.794","12.703","8.526","18.223","6.927","5.726","5.296","8.211","6.189","5.586","4.727","0.430","2.756","190.275"
"38","LMP2","Kyle Masson","9","1:37.493","40:20.722","Finish","Track","10.238","13.019","8.817","18.508","6.999","5.817","5.420","8.516","6.345","5.722","4.848","0.440","2.804","185.950"
"18","LMP2","Ryan Cullen","9","1:37.318","40:39.242","Finish","Track","10.030","12.949","8.734","18.422","7.058","5.880","5.495","8.368","6.395","5.755","4.925","0.448","2.859","182.630"
"84","DPi","Simon Trummer","8","1:35.406","40:41.767","Finish","Track","10.121","12.900","8.511","18.159","6.828","5.656","5.238","8.453","6.203","5.543","4.667","0.423","2.704","193.424"
"85","DPi","Tristan Vautier","8","1:35.116","40:47.470","Finish","Track","9.954","12.695","8.511","18.048","6.891","5.704","5.271","8.322","6.268","5.593","4.718","0.426","2.715","192.061"
"7","DPi","Ricky Taylor","8","1:34.261","40:59.012","Finish","Track","9.764","12.816","8.477","18.151","6.764","5.637","5.241","7.974","6.104","5.516","4.681","0.425","2.711","192.513"
"6","DPi","Juan Pablo Montoya","8","1:34.437","41:03.235","Finish","Track","9.741","12.760","8.543","18.256","6.824","5.671","5.269","7.852","6.100","5.546","4.713","0.429","2.733","190.718"
"54","DPi","Jonathan Bennett","9","1:36.353","41:07.553","Finish","Track","10.230","12.853","8.473","18.494","6.774","5.641","5.249","8.980","6.214","5.572","4.704","0.427","2.742","191.612"
"81","LMP2","James Allen","9","1:42.241","41:18.067","Finish","Track","11.333","13.731","8.862","19.190","7.626","6.739","5.776","8.660","6.416","5.750","4.886","0.444","2.828","184.275"
"77","DPi","Oliver Jarvis","5","7:16.808","41:23.204","Finish","Pit","0.000","0.000","0.000","0.000","9.477","7.487","6.158","9.742","6.264","5.570","8.558","0.000","0.000","0.000"
