"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","S13","SPI"
"74","LMP3","Benjamin Waddell","3","2:14.033","7:44.568","Green","Track","15.365","17.798","12.547","26.746","8.732","6.851","7.108","14.610","8.189","6.782","5.576","0.505","3.224","162.016"
"75","LMP3","James French","3","2:09.175","7:54.520","Green","Track","14.601","17.645","12.291","24.907","8.418","6.628","6.463","14.326","7.978","6.615","5.554","0.506","3.243","161.696"
"11","LMP3","Maurice Smith","3","2:27.634","8:06.056","Green","Track","15.853","18.476","13.390","27.428","9.287","7.545","8.067","15.835","10.843","9.114","7.065","0.627","4.104","130.492"
"23","LMP3","Anthony Simone","4","2:03.482","8:43.064","Green","Track","14.566","15.982","11.571","23.883","8.380","6.561","6.211","12.992","7.703","6.482","5.483","0.497","3.171","164.624"
"7","LMP3","Blake Mount","3","2:31.054","8:56.137","Green","Track","18.424","19.692","14.178","29.593","10.054","7.677","8.138","16.203","9.299","7.495","6.127","0.557","3.617","146.891"
"19","LMP3","Bradley Baker","3","2:28.049","8:56.887","Green","Track","18.878","20.405","13.949","27.752","8.992","6.937","8.242","16.210","8.574","7.351","6.274","0.604","3.881","135.461"
"47","LMP3","Austin McCusker","3","2:12.935","8:58.447","Green","Track","14.236","17.324","14.004","25.999","8.324","6.569","6.733","15.832","8.079","6.594","5.532","0.503","3.206","162.660"
"10","LMP3","Stevan McAleer","4","2:11.846","8:59.064","Green","Track","13.144","17.343","13.885","25.795","8.265","6.585","6.689","15.730","8.060","6.800","5.638","0.511","3.401","160.114"
"2","LMP3","Jon Brownson","3","2:32.098","9:09.482","Green","Track","18.469","20.461","14.691","29.567","9.455","7.391","8.176","16.285","8.872","7.621","6.506","0.626","3.978","130.700"
"51","LMP3","Garett Grist","4","2:18.891","9:11.526","Green","Track","12.817","15.950","14.307","36.571","8.561","6.609","6.554","14.040","7.808","6.503","5.486","0.499","3.186","163.964"
"25","LMP3","Aaron Povoledo","4","2:08.286","9:17.662","Green","Track","13.496","16.388","11.637","24.403","8.308","6.603","6.492","17.317","7.739","6.581","5.572","0.508","3.242","161.059"
"64","LMP3","Alex Barron","4","2:06.295","9:23.161","Green","Track","14.393","16.376","12.071","24.227","8.223","6.551","6.965","14.019","7.799","6.545","5.454","0.494","3.178","165.624"
"33","LMP3","Lance Willsey","4","2:10.031","9:35.959","Green","Track","14.002","17.516","12.389","25.308","8.668","6.840","6.655","14.157","8.037","6.799","5.764","0.528","3.368","154.959"
"55","LMP3","Nikko Reger","4","2:06.101","9:39.826","Green","Track","13.848","16.480","11.028","25.157","8.527","6.690","6.565","13.748","8.011","6.684","5.602","0.508","3.253","161.059"
"74","LMP3","Benjamin Waddell","4","2:09.053","9:53.621","Green","Track","14.296","17.031","12.308","25.191","8.610","6.731","6.750","14.100","8.023","6.712","5.573","0.505","3.223","162.016"
"40","LMP3","Keith Grant","4","2:13.418","9:56.631","Green","Track","14.348","17.132","12.100","26.305","8.999","7.048","7.263","14.960","8.462","7.006","5.806","0.536","3.453","152.646"
"75","LMP3","James French","4","2:06.691","10:01.211","Green","Track","14.517","17.207","11.785","24.563","8.328","6.604","6.485","13.579","7.813","6.566","5.529","0.504","3.211","162.338"
"11","LMP3","Maurice Smith","4","2:22.360","10:28.416","Green","Track","16.320","18.074","12.763","26.579","9.200","7.334","7.500","16.411","9.611","7.795","6.339","0.581","3.853","140.823"
"23","LMP3","Anthony Simone","5","2:09.198","10:52.262","Green","Track","13.383","15.697","10.887","31.718","8.537","6.568","6.327","12.856","7.632","6.467","5.464","0.495","3.167","165.289"
