"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","SP6","SPI"
"4","LMP3","Neil Alberico","28","2:00.327","1:12:05.931","Green","Track","5.882","5.493","24.711","15.280","26.403","8.946","18.260","0.559","10.518","1.480","2.795","151.651","116.708"
"55","LMP3","Timo Reger","28","1:59.951","1:12:29.857","Green","Track","5.785","5.498","24.605","15.286","26.086","8.875","18.427","0.545","10.621","1.468","2.755","155.546","117.662"
"86","LMP3","Dave House","28","2:11.886","1:12:54.843","Green","Track","6.049","0.000","0.000","15.773","28.092","9.337","19.216","0.564","11.404","1.544","2.877","150.306","111.870"
"9","LMP3","Gerry Kraut","4","2:06.517","1:13:13.326","Green","Track","6.253","6.114","25.829","15.994","27.777","9.393","18.759","0.543","11.397","1.574","2.884","156.119","109.738"
"25","LMP3","Aaron Povoledo","28","2:02.730","1:13:13.327","Green","Track","5.948","5.735","25.205","15.419","26.940","9.091","18.539","0.556","10.917","1.528","2.852","152.469","113.041"
"43","LMP3","Stevan McAleer","29","1:59.676","1:13:13.589","Green","Track","0.000","0.000","24.419","0.000","0.000","8.931","18.195","0.538","10.768","1.483","2.762","157.570","116.472"
"47","LMP3","Austin McCusker","29","2:02.277","1:13:20.093","Green","Track","5.774","5.375","24.385","15.690","27.239","9.224","18.749","0.568","11.039","1.477","2.757","149.248","116.945"
"12","LMP3","Tim Moser","28","2:04.835","1:13:20.048","Green","Track","6.016","5.959","25.476","16.074","27.301","9.134","18.932","0.557","11.073","1.502","2.811","152.195","114.998"
"23","LMP3","Anthony Simone","29","1:59.913","1:13:20.395","Green","Track","5.804","5.377","24.363","0.000","0.000","8.819","18.433","0.543","10.672","1.478","2.756","156.119","116.866"
"51","LMP3","Garett Grist","29","2:00.007","1:13:23.191","Green","Track","5.866","5.543","24.700","15.206","26.330","8.880","18.327","0.552","10.386","1.464","2.753","153.574","117.983"
"40","LMP3","Keith Grant","29","2:01.122","1:13:32.993","Green","Track","5.911","5.579","24.868","15.449","26.449","8.978","18.574","0.557","10.448","1.497","2.812","152.195","115.382"
"26","LMP3","Matthew Bell","29","1:58.352","1:13:34.079","Green","Track","5.834","5.077","24.166","15.062","26.195","8.799","18.269","0.555","10.168","1.462","2.765","152.744","118.145"
"33","LMP3","Lance Willsey","30","2:13.183","1:13:36.877","Green","Pit","5.903","5.757","25.118","15.719","27.048","9.210","18.624","0.558","11.826","3.082","10.338","151.922","56.044"
