"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","S09","S10","S11","S12","SPS"
"3","GTLM","Jan Magnussen","13","1:19.591","21:24.180","Green","Track","0.629","6.979","3.001","4.252","11.204","7.832","5.815","4.370","11.971","16.420","1.722","5.396","131.161"
"6","DPi","Juan Pablo Montoya","7","6:07.190","21:36.181","Green","Track","0.000","0.000","0.000","0.000","11.978","7.854","5.799","4.064","11.409","16.457","1.664","4.932","0.000"
"85","DPi","Misha Goikhberg","10","1:14.498","21:38.746","Green","Track","0.581","6.446","2.732","3.938","10.582","7.351","5.680","4.001","11.277","15.336","1.614","4.960","141.997"
"24","GTLM","Jesse Krohn","10","1:20.536","21:41.645","Green","Track","0.637","7.028","3.054","4.219","11.266","7.889","5.889","4.430","12.295","16.612","1.741","5.476","129.513"
"54","DPi","Jonathan Bennett","12","1:16.477","21:49.759","Green","Track","0.562","6.230","2.914","4.153","11.037","7.554","5.681","4.035","11.137","16.665","1.616","4.893","146.797"
"55","DPi","Jonathan Bomarito","10","1:17.830","21:53.915","Green","Track","0.566","6.339","2.911","4.072","11.278","7.784","5.978","4.146","11.323","16.852","1.651","4.930","145.760"
"66","GTLM","Dirk Mueller","6","1:20.291","21:54.803","Green","Track","0.636","7.026","3.072","4.133","11.286","8.023","5.805","4.334","11.893","16.915","1.723","5.445","129.717"
"7","DPi","Ricky Taylor","8","1:14.547","22:09.239","Green","Track","0.570","6.378","2.886","3.960","10.817","7.326","5.440","3.950","10.921","15.693","1.670","4.936","144.737"
"67","GTLM","Ryan Briscoe","7","1:19.832","22:28.282","Green","Track","0.632","7.055","3.249","4.294","11.246","7.820","5.731","4.376","11.972","16.330","1.701","5.426","130.538"
"25","GTLM","Tom Blomqvist","9","1:20.531","22:33.922","Green","Track","0.638","7.029","3.127","4.351","11.402","7.765","5.820","4.359","11.942","16.865","1.743","5.490","129.310"
"50","DPi","Kyle Kaiser","11","1:31.914","22:34.164","Green","Pit","0.577","6.450","2.839","4.007","11.116","7.759","6.261","5.044","13.107","0.000","0.000","15.278","142.981"
"5","DPi","Joao Barbosa","16","1:13.995","22:34.326","Green","Track","0.578","6.446","2.759","4.040","10.628","7.257","5.416","3.972","10.971","15.358","1.619","4.951","142.734"
"6","DPi","Juan Pablo Montoya","8","1:14.737","22:50.918","Green","Track","0.571","6.380","2.727","4.004","10.833","7.462","5.482","4.020","11.091","15.641","1.621","4.905","144.483"
"85","DPi","Misha Goikhberg","11","1:14.087","22:52.833","Green","Track","0.580","6.460","2.718","3.938","10.552","7.309","5.439","3.988","10.996","15.510","1.623","4.974","142.241"
"3","GTLM","Jan Magnussen","14","1:33.817","22:57.997","Green","Pit","0.629","6.976","3.204","4.484","11.565","8.361","5.924","4.358","12.065","17.201","4.057","14.993","131.161"
"24","GTLM","John Edwards","11","1:19.597","23:01.242","Green","Track","0.637","7.020","3.006","4.225","11.158","7.824","5.861","4.375","11.945","16.375","1.719","5.452","129.513"
"54","DPi","Jonathan Bennett","13","1:16.099","23:05.858","Green","Track","0.565","6.270","2.769","4.144","11.043","7.676","5.663","3.997","11.292","16.174","1.619","4.887","146.018"
"66","GTLM","Dirk Mueller","7","1:19.430","23:14.233","Green","Track","0.634","7.035","3.005","4.121","11.216","7.949","5.780","4.331","11.815","16.370","1.725","5.449","130.126"
"55","DPi","Jonathan Bomarito","11","1:27.725","23:21.640","Green","Pit","0.567","6.343","2.749","3.993","10.974","7.504","5.418","4.042","11.153","15.537","4.411","15.034","145.503"
"7","DPi","Ricky Taylor","9","1:14.672","23:23.911","Green","Track","0.571","6.382","2.920","4.017","10.793","7.360","5.502","3.974","10.905","15.659","1.664","4.925","144.483"
"31","DPi","Felipe Nasr","10","6:06.139","23:36.610","Green","Track","0.000","0.000","0.000","0.000","12.660","8.897","6.557","4.255","11.971","19.809","1.617","4.955","0.000"
"67","GTLM","Ryan Briscoe","8","1:19.587","23:47.869","Green","Track","0.633","7.053","3.038","4.244","11.168","7.797","5.752","4.346","11.931","16.474","1.709","5.442","130.332"
"5","DPi","Joao Barbosa","17","1:13.982","23:48.308","Green","Track","0.577","6.466","2.713","4.072","10.594","7.274","5.369","3.941","11.021","15.378","1.623","4.954","142.981"
"25","GTLM","Tom Blomqvist","10","1:20.736","23:54.658","Green","Track","0.640","7.066","3.289","4.411","11.405","7.816","5.778","4.388","12.089","16.642","1.729","5.483","128.906"
"6","DPi","Juan Pablo Montoya","9","1:13.719","24:04.637","Green","Track","0.570","6.359","2.596","3.911","10.474","7.371","5.456","3.994","10.976","15.448","1.641","4.923","144.737"
"85","DPi","Misha Goikhberg","12","1:14.183","24:07.016","Green","Track","0.581","6.453","2.643","3.923","10.580","7.382","5.344","4.023","10.999","15.665","1.617","4.973","141.997"
"24","GTLM","John Edwards","12","1:19.317","24:20.559","Green","Track","0.634","7.022","3.006","4.181","11.153","7.804","5.825","4.366","11.940","16.254","1.712","5.420","130.126"
"54","DPi","Jonathan Bennett","14","1:16.545","24:22.403","Green","Track","0.561","6.233","3.060","4.152","11.103","7.645","5.880","4.147","11.151","16.096","1.629","4.888","147.059"
"911","GTLM","Patrick Pilet","12","5:41.272","24:26.629","Green","Track","0.000","0.000","0.000","0.000","12.193","8.324","6.547","4.326","12.620","17.645","1.681","5.376","0.000"
"66","GTLM","Dirk Mueller","8","1:19.531","24:33.764","Green","Track","0.636","7.045","3.015","4.158","11.163","7.906","5.680","4.364","12.020","16.322","1.742","5.480","129.717"
"7","DPi","Ricky Taylor","10","1:14.022","24:37.933","Green","Track","0.569","6.369","2.884","3.998","10.692","7.238","5.398","3.960","10.819","15.487","1.665","4.943","144.991"
"31","DPi","Felipe Nasr","11","1:15.030","24:51.640","Green","Track","0.579","6.437","2.863","4.118","10.874","7.405","5.520","3.989","11.099","15.626","1.588","4.932","142.487"
"5","DPi","Joao Barbosa","18","1:19.420","25:07.728","Green","Track","0.576","6.472","2.711","4.005","10.698","8.297","6.120","4.549","11.911","17.548","1.593","4.940","143.229"
"67","GTLM","Ryan Briscoe","9","1:21.901","25:09.770","Green","Track","0.635","7.067","3.116","4.376","11.362","7.834","6.927","4.495","12.348","16.584","1.721","5.436","129.921"
"77","DPi","Oliver Jarvis","10","4:50.146","25:12.275","Green","Track","0.000","0.000","0.000","0.000","14.123","9.451","8.153","4.764","12.785","18.249","1.751","4.975","0.000"
"25","GTLM","Tom Blomqvist","11","1:20.120","25:14.778","Green","Track","0.642","7.074","3.095","4.365","11.255","7.752","5.753","4.448","12.013","16.536","1.730","5.457","128.505"
"6","DPi","Juan Pablo Montoya","10","1:13.423","25:18.060","Green","Track","0.569","6.347","2.618","3.865","10.452","7.341","5.373","3.934","10.955","15.374","1.663","4.932","144.991"
"85","DPi","Misha Goikhberg","13","1:26.880","25:33.896","Green","Pit","0.582","6.454","2.728","4.052","10.631","7.371","5.410","3.992","11.027","15.644","4.051","14.938","141.753"
"54","DPi","Jonathan Bennett","15","1:16.237","25:38.640","Green","Track","0.562","6.219","2.974","4.145","11.087","7.481","5.713","4.153","11.378","16.064","1.597","4.864","146.797"
"24","GTLM","John Edwards","13","1:19.560","25:40.119","Green","Track","0.631","7.005","2.935","4.200","11.145","7.732","5.789","4.367","11.989","16.609","1.725","5.433","130.745"
"911","GTLM","Patrick Pilet","13","1:20.954","25:47.583","Green","Track","0.627","6.954","3.159","4.385","11.380","8.060","5.899","4.273","12.032","17.132","1.680","5.373","131.579"
"7","DPi","Helio Castroneves","11","1:13.754","25:51.687","Green","Track","0.571","6.381","2.709","3.918","10.587","7.262","5.418","4.065","10.899","15.315","1.678","4.951","144.483"
"31","DPi","Felipe Nasr","12","1:13.389","26:05.029","Green","Track","0.577","6.425","2.701","3.946","10.568","7.253","5.283","3.979","10.850","15.266","1.596","4.945","142.981"
"66","GTLM","Dirk Mueller","9","1:33.875","26:07.639","Green","Pit","0.637","7.045","3.004","4.212","11.324","8.004","5.786","5.136","12.786","17.130","3.726","15.085","129.513"
"5","DPi","Joao Barbosa","19","1:13.477","26:21.205","Green","Track","0.579","6.443","2.732","4.005","10.458","7.230","5.352","3.984","10.909","15.249","1.588","4.948","142.487"
"67","GTLM","Ryan Briscoe","10","1:19.895","26:29.665","Green","Track","0.632","7.049","3.034","4.402","11.147","7.874","5.840","4.351","11.875","16.515","1.725","5.451","130.538"
"25","GTLM","Tom Blomqvist","12","1:19.509","26:34.287","Green","Track","0.636","7.067","3.065","4.276","11.241","7.719","5.667","4.452","11.904","16.289","1.736","5.457","129.717"
"6","DPi","Juan Pablo Montoya","11","1:16.325","26:34.385","Green","Track","0.569","6.340","2.711","3.922","10.666","7.556","6.099","4.186","11.081","16.685","1.613","4.897","144.991"
"77","DPi","Oliver Jarvis","11","1:25.631","26:37.906","Green","Track","0.572","6.410","3.162","4.451","11.779","7.954","9.051","5.347","12.714","17.595","1.673","4.923","144.231"
"54","DPi","Jonathan Bennett","16","1:15.969","26:54.609","Green","Track","0.561","6.246","2.824","4.267","10.981","7.576","5.723","4.027","11.060","16.159","1.635","4.910","147.059"
"7","DPi","Helio Castroneves","12","1:14.948","27:06.635","Green","Track","0.572","6.389","2.761","3.961","10.936","7.374","5.407","4.048","11.032","15.867","1.654","4.947","144.231"
"911","GTLM","Patrick Pilet","14","1:21.260","27:08.843","Green","Track","0.629","6.953","3.113","4.399","11.382","7.979","5.885","4.316","12.035","17.486","1.702","5.381","131.161"
"24","GTLM","John Edwards","14","1:31.199","27:11.318","Green","Pit","0.631","7.028","2.999","4.259","11.099","7.941","5.902","4.362","11.985","16.534","3.378","15.081","130.745"
"3","GTLM","Antonio Garcia","15","4:13.774","27:11.771","Green","Track","0.000","0.000","0.000","0.000","13.029","8.373","6.213","4.479","12.592","22.087","1.712","5.394","0.000"
"912","GTLM","Laurens Vanthoor","12","8:39.814","27:14.819","Green","Track","0.000","0.000","0.000","0.000","13.975","8.698","6.729","4.394","12.278","17.679","1.672","5.360","0.000"
"31","DPi","Felipe Nasr","13","1:13.195","27:18.224","Green","Track","0.579","6.429","2.644","3.869","10.591","7.224","5.279","4.010","10.859","15.140","1.616","4.955","142.487"
"5","DPi","Joao Barbosa","20","1:28.099","27:49.304","Green","Pit","0.580","6.462","2.728","4.009","10.621","7.276","5.459","4.070","11.282","16.206","4.159","15.247","142.241"
"6","DPi","Juan Pablo Montoya","12","1:15.322","27:49.707","Green","Track","0.567","6.358","2.727","3.978","10.700","7.517","5.407","3.992","11.282","16.231","1.643","4.920","145.503"
"25","GTLM","Tom Blomqvist","13","1:19.871","27:54.158","Green","Track","0.635","7.081","3.066","4.304","11.326","7.721","5.696","4.441","11.937","16.470","1.724","5.470","129.921"
"77","DPi","Oliver Jarvis","12","1:16.742","27:54.648","Green","Track","0.569","6.374","2.885","4.132","11.420","7.759","5.741","4.102","11.128","16.090","1.643","4.899","144.991"
"67","GTLM","Ryan Briscoe","11","1:33.387","28:03.052","Green","Pit","0.635","7.069","3.023","4.442","11.381","7.890","5.888","4.388","11.914","17.973","3.713","15.071","129.921"
"50","DPi","Kyle Kaiser","12","5:32.474","28:06.638","Green","Track","0.000","0.000","0.000","0.000","11.720","7.677","5.975","4.047","11.162","15.858","1.611","4.961","0.000"
"54","DPi","Jonathan Bennett","17","1:16.823","28:11.432","Green","Track","0.563","6.252","2.736","4.351","10.897","7.546","5.673","4.015","12.024","16.228","1.640","4.898","146.536"
"7","DPi","Helio Castroneves","13","1:13.894","28:20.529","Green","Track","0.572","6.390","2.696","3.913","10.737","7.301","5.313","3.973","10.925","15.407","1.698","4.969","144.231"
"84","DPi","Simon Trummer","15","7:04.916","28:28.400","Green","Track","0.000","0.000","0.000","0.000","14.138","8.154","6.194","4.463","12.134","17.121","1.564","4.945","0.000"
"911","GTLM","Patrick Pilet","15","1:21.170","28:30.013","Green","Track","0.632","6.947","3.008","4.189","11.348","7.934","5.908","4.352","12.299","17.495","1.686","5.372","130.538"
"3","GTLM","Antonio Garcia","16","1:20.176","28:31.947","Green","Track","0.627","6.988","3.087","4.361","11.334","7.909","5.885","4.334","11.885","16.692","1.696","5.378","131.579"
"912","GTLM","Laurens Vanthoor","13","1:20.208","28:35.027","Green","Track","0.632","6.954","3.228","4.288","11.367","7.945","5.954","4.237","11.890","16.602","1.718","5.393","130.538"
"31","DPi","Felipe Nasr","14","1:29.914","28:48.138","Green","Track","0.577","6.673","3.401","4.887","13.225","9.010","6.585","4.552","16.229","18.280","1.577","4.918","142.981"
"6","DPi","Juan Pablo Montoya","13","1:14.197","29:03.904","Green","Track","0.568","6.372","2.712","4.034","10.716","7.479","5.402","3.959","10.952","15.464","1.631","4.908","145.246"
"77","DPi","Oliver Jarvis","13","1:14.750","29:09.398","Green","Track","0.568","6.400","2.683","3.975","10.904","7.582","5.571","3.948","11.029","15.547","1.634","4.909","145.246"
"25","GTLM","Tom Blomqvist","14","1:19.904","29:14.062","Green","Track","0.639","7.082","3.064","4.389","11.264","7.778","5.770","4.418","11.903","16.363","1.757","5.477","129.108"
